community_id,node_label,preferredName,queryItem,stringId
4,NAF1,NAF1,NAF1,4932.YNL124W
4,NAM7,NAM7,NAM7,4932.YMR080C
4,NAM8,NAM8,NAM8,4932.YHR086W
4,NAT1,NAT1,NAT1,4932.YDL040C
4,NAT3,NAT3,NAT3,4932.YPR131C
4,NAT5,NAT5,NAT5,4932.YOR253W
4,NEM1,NEM1,NEM1,4932.YHR004C
4,NIC96,NIC96,NIC96,4932.YFR002W
4,NMD2,NMD2,NMD2,4932.YHR077C
4,NSP1,NSP1,NSP1,4932.YJL041W
4,NTC20,NTC20,NTC20,4932.YBR188C
4,NTR2,NTR2,NTR2,4932.YKR022C
4,NUP120,NUP120,NUP120,4932.YKL057C
4,NUP145,NUP145,NUP145,4932.YGL092W
4,NUP159,NUP159,NUP159,4932.YIL115C
4,NUP170,NUP170,NUP170,4932.YBL079W
4,NUP49,NUP49,NUP49,4932.YGL172W
4,NUP53,NUP53,NUP53,4932.YMR153W
4,NUP57,NUP57,NUP57,4932.YGR119C
4,NUP82,NUP82,NUP82,4932.YJL061W
4,NUP84,NUP84,NUP84,4932.YDL116W
4,NUP85,NUP85,NUP85,4932.YJR042W
4,PBP1,PBP1,PBP1,4932.YGR178C
4,PML1,PML1,PML1,4932.YLR016C
4,PRP11,PRP11,PRP11,4932.YDL043C
4,PRP18,PRP18,PRP18,4932.YGR006W
4,PRP19,PRP19,PRP19,4932.YLL036C
4,PRP21,PRP21,PRP21,4932.YJL203W
4,PRP24,PRP24,PRP24,4932.YMR268C
4,PRP28,PRP28,PRP28,4932.YDR243C
4,PRP3,PRP3,PRP3,4932.YDR473C
4,PRP31,PRP31,PRP31,4932.YGR091W
4,PRP38,PRP38,PRP38,4932.YGR075C
4,PRP39,PRP39,PRP39,4932.YML046W
4,PRP4,PRP4,PRP4,4932.YPR178W
4,PRP40,PRP40,PRP40,4932.YKL012W
4,PRP42,PRP42,PRP42,4932.YDR235W
4,PRP6,PRP6,PRP6,4932.YBR055C
4,PRP8,PRP8,PRP8,4932.YHR165C
4,PRP9,PRP9,PRP9,4932.YDL030W
4,RDS3,RDS3,RDS3,4932.YPR094W
4,RSE1,RSE1,RSE1,4932.YML049C
4,SAC3,SAC3,SAC3,4932.YDR159W
4,SAR1,SAR1,SAR1,4932.YPL218W
4,SEC13,SEC13,SEC13,4932.YLR208W
4,SEC16,SEC16,SEC16,4932.YPL085W
4,SEC23,SEC23,SEC23,4932.YPR181C
4,SEC24,SEC24,SEC24,4932.YIL109C
4,SEC31,SEC31,SEC31,4932.YDL195W
4,SEH1,SEH1,SEH1,4932.YGL100W
4,SFB3,SFB3,SFB3,4932.YHR098C
4,SHQ1,SHQ1,SHQ1,4932.YIL104C
4,SMB1,SMB1,SMB1,4932.YER029C
4,SMD1,SMD1,SMD1,4932.YGR074W
4,SMD2,SMD2,SMD2,4932.YLR275W
4,SMD3,SMD3,SMD3,4932.YLR147C
4,SME1,SME1,SME1,4932.YOR159C
4,SMX2,SMX2,SMX2,4932.YFL017W-A
4,SMX3,SMX3,SMX3,4932.YPR182W
4,SNP1,SNP1,SNP1,4932.YIL061C
4,SNT309,SNT309,SNT309,4932.YPR101W
4,SNU114,SNU114,SNU114,4932.YKL173W
4,SNU23,SNU23,SNU23,4932.YDL098C
4,SNU56,SNU56,SNU56,4932.YDR240C
4,SNU66,SNU66,SNU66,4932.YOR308C
4,SNU71,SNU71,SNU71,4932.YGR013W
4,SPO7,SPO7,SPO7,4932.YAL009W
4,SPP381,SPP381,SPP381,4932.YBR152W
4,SPP382,SPP382,SPP382,4932.YLR424W
4,SRO9,SRO9,SRO9,4932.YCL037C
4,STO1,STO1,STO1,4932.YMR125W
4,SUB2,SUB2,SUB2,4932.YDL084W
4,SUP35,SUP35,SUP35,4932.YDR172W
4,SUP45,SUP45,SUP45,4932.YBR143C
4,SYF1,SYF1,SYF1,4932.YDR416W
4,SYF2,SYF2,SYF2,4932.YGR129W
4,TEX1,TEX1,TEX1,4932.YNL253W
4,THO2,THO2,RLR1,4932.YNL139C
4,THP2,THP2,THP2,4932.YHR167W
4,TIF4631,TIF4631,TIF4631,4932.YGR162W
4,UBP3,UBP3,UBP3,4932.YER151C
4,UPF3,UPF3,UPF3,4932.YGR072W
4,YHC1,YHC1,YHC1,4932.YLR298C
4,YRA1,YRA1,YRA1,4932.YDR381W
4,YSF3,YSF3,YSF3,4932.YNL138W-A
5,ASH1,ASH1,ASH1,4932.YKL185W
5,AVO1,AVO1,AVO1,4932.YOL078W
5,AVO2,AVO2,AVO2,4932.YMR068W
5,BIT61,BIT61,BIT61,4932.YJL058C
5,CPR1,CPR1,CPR1,4932.YDR155C
5,CSI1,CSI1,CSI1,4932.YMR025W
5,CSN9,CSN9,CSN9,4932.YDR179C
5,CTI6,CTI6,CTI6,4932.YPL181W
5,CYC8,CYC8,CYC8,4932.YBR112C
5,DEP1,DEP1,DEP1,4932.YAL013W
5,ECM29,ECM29,ECM29,4932.YHL030W
5,GAL83,GAL83,GAL83,4932.YER027C
5,GCD1,GCD1,GCD1,4932.YOR260W
5,GCD2,GCD2,GCD2,4932.YGR083C
5,GCD6,GCD6,GCD6,4932.YDR211W
5,GCD7,GCD7,GCD7,4932.YLR291C
5,GCN3,GCN3,GCN3,4932.YKR026C
5,GTR1,GTR1,GTR1,4932.YML121W
5,GTR2,GTR2,GTR2,4932.YGR163W
5,HOS2,HOS2,HOS2,4932.YGL194C
5,HOS4,HOS4,HOS4,4932.YIL112W
5,HST1,HST1,HST1,4932.YOL068C
5,IME1,IME1,IME1,4932.YJR094C
5,KOG1,KOG1,KOG1,4932.YHR186C
5,LCB1,LCB1,LCB1,4932.YMR296C
5,LCB2,LCB2,LCB2,4932.YDR062W
5,LST8,LST8,LST8,4932.YNL006W
5,MEH1,MEH1,MEH1,4932.YKR007W
5,MKS1,MKS1,MKS1,4932.YNL076W
5,NAS6,NAS6,NAS6,4932.YGR232W
5,PCI8,PCI8,PCI8,4932.YIL071C
5,PEX10,PEX10,PEX10,4932.YDR265W
5,PEX12,PEX12,PEX12,4932.YMR026C
5,PEX13,PEX13,PEX13,4932.YLR191W
5,PEX14,PEX14,PEX14,4932.YGL153W
5,PEX17,PEX17,PEX17,4932.YNL214W
5,PEX2,PEX2,PEX2,4932.YJL210W
5,PHO23,PHO23,PHO23,4932.YNL097C
5,PRE1,PRE1,PRE1,4932.YER012W
5,PRE10,PRE10,PRE10,4932.YOR362C
5,PRE2,PRE2,PRE2,4932.YPR103W
5,PRE3,PRE3,PRE3,4932.YJL001W
5,PRE4,PRE4,PRE4,4932.YFR050C
5,PRE5,PRE5,PRE5,4932.YMR314W
5,PRE6,PRE6,PRE6,4932.YOL038W
5,PRE7,PRE7,PRE7,4932.YBL041W
5,PRE8,PRE8,PRE8,4932.YML092C
5,PRE9,PRE9,PRE9,4932.YGR135W
5,PUP1,PUP1,PUP1,4932.YOR157C
5,PUP2,PUP2,PUP2,4932.YGR253C
5,PUP3,PUP3,PUP3,4932.YER094C
5,RCO1,RCO1,RCO1,4932.YMR075W
5,REG1,REG1,REG1,4932.YDR028C
5,RFM1,RFM1,RFM1,4932.YOR279C
5,RGP1,RGP1,RGP1,4932.YDR137W
5,RIC1,RIC1,RIC1,4932.YLR039C
5,RPN1,RPN1,RPN1,4932.YHR027C
5,RPN10,RPN10,RPN10,4932.YHR200W
5,RPN11,RPN11,RPN11,4932.YFR004W
5,RPN12,RPN12,RPN12,4932.YFR052W
5,RPN13,RPN13,RPN13,4932.YLR421C
5,RPN2,RPN2,RPN2,4932.YIL075C
5,RPN3,RPN3,RPN3,4932.YER021W
5,RPN5,RPN5,RPN5,4932.YDL147W
5,RPN6,RPN6,RPN6,4932.YDL097C
5,RPN7,RPN7,RPN7,4932.YPR108W
5,RPN8,RPN8,RPN8,4932.YOR261C
5,RPN9,RPN9,RPN9,4932.YDR427W
5,RPT1,RPT1,RPT1,4932.YKL145W
5,RPT2,RPT2,RPT2,4932.YDL007W
5,RPT3,RPT3,RPT3,4932.YDR394W
5,RPT4,RPT4,RPT4,4932.YOR259C
5,RPT5,RPT5,RPT5,4932.YOR117W
5,RPT6,RPT6,RPT6,4932.YGL048C
5,RRI1,RRI1,RRI1,4932.YDL216C
5,RRI2,RRI2,RRI2,4932.YOL117W
5,RTG1,RTG1,RTG1,4932.YOL067C
5,RTG2,RTG2,RTG2,4932.YGL252C
5,RTG3,RTG3,RTG3,4932.YBL103C
5,RXT2,RXT2,RXT2,4932.YBR095C
5,RXT3,RXT3,RXT3,4932.YDL076C
5,SAP30,SAP30,SAP30,4932.YMR263W
5,SCL1,SCL1,SCL1,4932.YGL011C
5,SDS3,SDS3,SDS3,4932.YIL084C
5,SEM1,SEM1,SEM1,4932.YDR363W-A
5,SET3,SET3,SET3,4932.YKR029C
5,SIF2,SIF2,SIF2,4932.YBR103W
5,SIN3,SIN3,SIN3,4932.YOL004W
5,SIP1,SIP1,SIP1,4932.YDR422C
5,SIP2,SIP2,SIP2,4932.YGL208W
5,SKO1,SKO1,SKO1,4932.YNL167C
5,SLM1,SLM1,SLM1,4932.YIL105C
5,SLM2,SLM2,SLM2,4932.YNL047C
5,SLM4,SLM4,SLM4,4932.YBR077C
5,SNF1,SNF1,SNF1,4932.YDR477W
5,SNF4,SNF4,SNF4,4932.YGL115W
5,SNT1,SNT1,SNT1,4932.YCR033W
5,SUM1,SUM1,SUM1,4932.YDR310C
5,TCO89,TCO89,TCO89,4932.YPL180W
5,THP1,THP1,THP1,4932.YOL072W
5,TOR1,TOR1,TOR1,4932.YJR066W
5,TOR2,TOR2,TOR2,4932.YKL203C
5,TSC11,TSC11,TSC11,4932.YER093C
5,TUP1,TUP1,TUP1,4932.YCR084C
5,UBA3,UBA3,UBA3,4932.YPR066W
5,UBP6,UBP6,UBP6,4932.YFR010W
5,ULA1,ULA1,ULA1,4932.YPL003W
5,UME1,UME1,UME1,4932.YPL139C
5,UME6,UME6,UME6,4932.YDR207C
5,YJR084W,YJR084W,CSN12,4932.YJR084W
6,CCS1,CCS1,CCS1,4932.YMR038C
6,IMG1,IMG1,IMG1,4932.YCR046C
6,IMG2,IMG2,IMG2,4932.YCR071C
6,MNP1,MNP1,MNP1,4932.YGL068W
6,MRP1,MRP1,MRP1,4932.YDR347W
6,MRP10,MRP10,MRP10,4932.YDL045W-A
6,MRP13,MRP13,MRP13,4932.YGR084C
6,MRP17,MRP17,MRP17,4932.YKL003C
6,MRP2,MRP2,MRP2,4932.YPR166C
6,MRP20,MRP20,MRP20,4932.YDR405W
6,MRP21,MRP21,MRP21,4932.YBL090W
6,MRP4,MRP4,MRP4,4932.YHL004W
6,MRP49,MRP49,MRP49,4932.YKL167C
6,MRP51,MRP51,MRP51,4932.YPL118W
6,MRP7,MRP7,MRP7,4932.YNL005C
6,MRPL1,MRPL1,MRPL1,4932.YDR116C
6,MRPL10,MRPL10,MRPL10,4932.YNL284C
6,MRPL13,MRPL13,MRPL13,4932.YKR006C
6,MRPL15,MRPL15,MRPL15,4932.YLR312W-A
6,MRPL16,MRPL16,MRPL16,4932.YBL038W
6,MRPL17,MRPL17,MRPL17,4932.YNL252C
6,MRPL19,MRPL19,MRPL19,4932.YNL185C
6,MRPL20,MRPL20,MRPL20,4932.YKR085C
6,MRPL22,MRPL22,MRPL22,4932.YNL177C
6,MRPL23,MRPL23,MRPL23,4932.YOR150W
6,MRPL24,MRPL24,MRPL24,4932.YMR193W
6,MRPL25,MRPL25,MRPL25,4932.YGR076C
6,MRPL27,MRPL27,MRPL27,4932.YBR282W
6,MRPL28,MRPL28,MRPL28,4932.YDR462W
6,MRPL3,MRPL3,MRPL3,4932.YMR024W
6,MRPL31,MRPL31,MRPL31,4932.YKL138C
6,MRPL32,MRPL32,MRPL32,4932.YCR003W
6,MRPL33,MRPL33,MRPL33,4932.YMR286W
6,MRPL35,MRPL35,MRPL35,4932.YDR322W
6,MRPL36,MRPL36,MRPL36,4932.YBR122C
6,MRPL37,MRPL37,MRPL37,4932.YBR268W
6,MRPL38,MRPL38,MRPL38,4932.YKL170W
6,MRPL39,MRPL39,MRPL39,4932.YML009C
6,MRPL4,MRPL4,MRPL4,4932.YLR439W
6,MRPL40,MRPL40,MRPL40,4932.YPL173W
6,MRPL44,MRPL44,MRPL44,4932.YMR225C
6,MRPL49,MRPL49,MRPL49,4932.YJL096W
6,MRPL50,MRPL50,MRPL50,4932.YNR022C
6,MRPL51,MRPL51,MRPL51,4932.YPR100W
6,MRPL6,MRPL6,MRPL6,4932.YHR147C
6,MRPL7,MRPL7,MRPL7,4932.YDR237W
6,MRPL8,MRPL8,MRPL8,4932.YJL063C
6,MRPL9,MRPL9,MRPL9,4932.YGR220C
6,MRPS16,MRPS16,MRPS16,4932.YPL013C
6,MRPS17,MRPS17,MRPS17,4932.YMR188C
6,MRPS18,MRPS18,MRPS18,4932.YNL306W
6,MRPS28,MRPS28,MRPS28,4932.YDR337W
6,MRPS35,MRPS35,MRPS35,4932.YGR165W
6,MRPS5,MRPS5,MRPS5,4932.YBR251W
6,MRPS8,MRPS8,MRPS8,4932.YMR158W
6,MRPS9,MRPS9,MRPS9,4932.YBR146W
6,MRX14,MRX14,YDR115W,4932.YDR115W
6,MSS1,MSS1,MSS1,4932.YMR023C
6,MTO1,MTO1,MTO1,4932.YGL236C
6,NAM9,NAM9,NAM9,4932.YNL137C
6,PET123,PET123,PET123,4932.YOR158W
6,PPE1,PPE1,PPE1,4932.YHR075C
6,RML2,RML2,RML2,4932.YEL050C
6,RSM10,RSM10,RSM10,4932.YDR041W
6,RSM18,RSM18,RSM18,4932.YER050C
6,RSM19,RSM19,RSM19,4932.YNR037C
6,RSM22,RSM22,RSM22,4932.YKL155C
6,RSM23,RSM23,RSM23,4932.YGL129C
6,RSM24,RSM24,RSM24,4932.YDR175C
6,RSM25,RSM25,RSM25,4932.YIL093C
6,RSM26,RSM26,RSM26,4932.YJR101W
6,RSM27,RSM27,RSM27,4932.YGR215W
6,RSM7,RSM7,RSM7,4932.YJR113C
6,RTC6,RTC6,YPL183W-A,4932.YPL183W-A
6,SOD1,SOD1,SOD1,4932.YJR104C
6,SWS2,SWS2,SWS2,4932.YNL081C
6,YML6,YML6,YML6,4932.YML025C
7,AIR1,AIR1,AIR1,4932.YIL079C
7,AIR2,AIR2,AIR2,4932.YDL175C
7,BCY1,BCY1,BCY1,4932.YIL033C
7,BNI4,BNI4,BNI4,4932.YNL233W
7,CFT1,CFT1,CFT1,4932.YDR301W
7,CFT2,CFT2,CFT2,4932.YLR115W
7,CLP1,CLP1,CLP1,4932.YOR250C
7,FIP1,FIP1,FIP1,4932.YJR093C
7,GAC1,GAC1,GAC1,4932.YOR178C
7,GIP1,GIP1,GIP1,4932.YBR045C
7,GLC7,GLC7,GLC7,4932.YER133W
7,HRP1,HRP1,HRP1,4932.YOL123W
7,MPE1,MPE1,MPE1,4932.YKL059C
7,PAP1,PAP1,PAP1,4932.YKR002W
7,PAP2,PAP2,PAP2,4932.YOL115W
7,PCF11,PCF11,PCF11,4932.YDR228C
7,PFS2,PFS2,PFS2,4932.YNL317W
7,PTA1,PTA1,PTA1,4932.YAL043C
7,PTI1,PTI1,PTI1,4932.YGR156W
7,RAI1,RAI1,RAI1,4932.YGL246C
7,RAT1,RAT1,RAT1,4932.YOR048C
7,REF2,REF2,REF2,4932.YDR195W
7,REG2,REG2,REG2,4932.YBR050C
7,RNA14,RNA14,RNA14,4932.YMR061W
7,RNA15,RNA15,RNA15,4932.YGL044C
7,RTT103,RTT103,RTT103,4932.YDR289C
7,SDS22,SDS22,SDS22,4932.YKL193C
7,SSU72,SSU72,SSU72,4932.YNL222W
7,SYC1,SYC1,SYC1,4932.YOR179C
7,TPK1,TPK1,TPK1,4932.YJL164C
7,TPK2,TPK2,TPK2,4932.YPL203W
7,TPK3,TPK3,TPK3,4932.YKL166C
7,YSH1,YSH1,YSH1,4932.YLR277C
7,YTH1,YTH1,YTH1,4932.YPR107C
8,ATG20,ATG20,ATG20,4932.YDL113C
8,BUL1,BUL1,BUL1,4932.YMR275C
8,BUL2,BUL2,BUL2,4932.YML111W
8,DID4,DID4,DID4,4932.YKL002W
8,HSE1,HSE1,HSE1,4932.YHL002W
8,MVB12,MVB12,MVB12,4932.YGR206W
8,PEP8,PEP8,PEP8,4932.YJL053W
8,RSP5,RSP5,RSP5,4932.YER125W
8,SNF7,SNF7,SNF7,4932.YLR025W
8,SNF8,SNF8,SNF8,4932.YPL002C
8,SNX4,SNX4,SNX4,4932.YJL036W
8,SNX41,SNX41,SNX41,4932.YDR425W
8,SRN2,SRN2,SRN2,4932.YLR119W
8,STP22,STP22,STP22,4932.YCL008C
8,VPS17,VPS17,VPS17,4932.YOR132W
8,VPS20,VPS20,VPS20,4932.YMR077C
8,VPS24,VPS24,VPS24,4932.YKL041W
8,VPS25,VPS25,VPS25,4932.YJR102C
8,VPS27,VPS27,VPS27,4932.YNR006W
8,VPS28,VPS28,VPS28,4932.YPL065W
8,VPS29,VPS29,VPS29,4932.YHR012W
8,VPS35,VPS35,VPS35,4932.YJL154C
8,VPS36,VPS36,VPS36,4932.YLR417W
8,VPS5,VPS5,VPS5,4932.YOR069W
9,CCT2,CCT2,CCT2,4932.YIL142W
9,CCT3,CCT3,CCT3,4932.YJL014W
9,CCT4,CCT4,CCT4,4932.YDL143W
9,CCT5,CCT5,CCT5,4932.YJR064W
9,CCT6,CCT6,CCT6,4932.YDR188W
9,CCT7,CCT7,CCT7,4932.YJL111W
9,CCT8,CCT8,CCT8,4932.YJL008C
9,FAR10,FAR10,FAR10,4932.YLR238W
9,FAR11,FAR11,FAR11,4932.YNL127W
9,FAR3,FAR3,FAR3,4932.YMR052W
9,FAR7,FAR7,FAR7,4932.YFR008W
9,FAR8,FAR8,FAR8,4932.YMR029C
9,GIM3,GIM3,GIM3,4932.YNL153C
9,GIM4,GIM4,GIM4,4932.YEL003W
9,GIM5,GIM5,GIM5,4932.YML094W
9,PAC10,PAC10,PAC10,4932.YGR078C
9,PFD1,PFD1,PFD1,4932.YJL179W
9,TCP1,TCP1,TCP1,4932.YDR212W
9,VPS64,VPS64,VPS64,4932.YDR200C
9,YKE2,YKE2,YKE2,4932.YLR200W
10,POP1,POP1,POP1,4932.YNL221C
10,POP3,POP3,POP3,4932.YNL282W
10,POP4,POP4,POP4,4932.YBR257W
10,POP5,POP5,POP5,4932.YAL033W
10,POP6,POP6,POP6,4932.YGR030C
10,POP7,POP7,POP7,4932.YBR167C
10,POP8,POP8,POP8,4932.YBL018C
10,RMP1,RMP1,RMP1,4932.YLR145W
10,RPP1,RPP1,RPP1,4932.YHR062C
10,RPR2,RPR2,RPR2,4932.YIR015W
10,SEN15,SEN15,SEN15,4932.YMR059W
10,SEN2,SEN2,SEN2,4932.YLR105C
10,SEN34,SEN34,SEN34,4932.YAR008W
10,SEN54,SEN54,SEN54,4932.YPL083C
10,SNM1,SNM1,SNM1,4932.YDR478W
11,COG1,COG1,COG1,4932.YGL223C
11,COG2,COG2,COG2,4932.YGR120C
11,COG3,COG3,COG3,4932.YER157W
11,COG4,COG4,COG4,4932.YPR105C
11,COG5,COG5,COG5,4932.YNL051W
11,COG6,COG6,COG6,4932.YNL041C
11,COG7,COG7,COG7,4932.YGL005C
11,COG8,COG8,COG8,4932.YML071C
11,VPS51,VPS51,VPS51,4932.YKR020W
11,VPS52,VPS52,VPS52,4932.YDR484W
11,VPS53,VPS53,VPS53,4932.YJL029C
11,VPS54,VPS54,VPS54,4932.YDR027C
12,OST1,OST1,OST1,4932.YJL002C
12,OST2,OST2,OST2,4932.YOR103C
12,OST3,OST3,OST3,4932.YOR085W
12,OST4,OST4,OST4,4932.YDL232W
12,OST5,OST5,OST5,4932.YGL226C-A
12,OST6,OST6,OST6,4932.YML019W
12,SBH2,SBH2,SBH2,4932.YER019C-A
12,SEC61,SEC61,SEC61,4932.YLR378C
12,STT3,STT3,STT3,4932.YGL022W
12,SWP1,SWP1,SWP1,4932.YMR149W
12,WBP1,WBP1,WBP1,4932.YEL002C
13,BET3,BET3,BET3,4932.YKR068C
13,BET5,BET5,BET5,4932.YML077W
13,TRS120,TRS120,TRS120,4932.YDR407C
13,TRS130,TRS130,TRS130,4932.YMR218C
13,TRS20,TRS20,TRS20,4932.YBR254C
13,TRS23,TRS23,TRS23,4932.YDR246W
13,TRS31,TRS31,TRS31,4932.YDR472W
13,TRS33,TRS33,TRS33,4932.YOR115C
13,TRS65,TRS65,KRE11,4932.YGR166W
13,TRS85,TRS85,GSG1,4932.YDR108W
14,ANP1,ANP1,ANP1,4932.YEL036C
14,HOC1,HOC1,HOC1,4932.YJR075W
14,MNN10,MNN10,MNN10,4932.YDR245W
14,MNN11,MNN11,MNN11,4932.YJL183W
14,MNN9,MNN9,MNN9,4932.YPL050C
14,PMT1,PMT1,PMT1,4932.YDL095W
14,PMT2,PMT2,PMT2,4932.YAL023C
14,PMT3,PMT3,PMT3,4932.YOR321W
14,PMT5,PMT5,PMT5,4932.YDL093W
14,VAN1,VAN1,VAN1,4932.YML115C
15,ATG12,ATG12,ATG12,4932.YBR217W
15,ATG14,ATG14,ATG14,4932.YBR128C
15,ATG16,ATG16,ATG16,4932.YMR159C
15,ATG5,ATG5,ATG5,4932.YPL149W
15,FIG4,FIG4,FIG4,4932.YNL325C
15,VAC14,VAC14,VAC14,4932.YLR386W
15,VPS15,VPS15,VPS15,4932.YBR097W
15,VPS30,VPS30,VPS30,4932.YPL120W
15,VPS34,VPS34,VPS34,4932.YLR240W
15,VPS38,VPS38,VPS38,4932.YLR360W
16,GCD10,GCD10,GCD10,4932.YNL062C
16,GCD14,GCD14,GCD14,4932.YJL125C
16,TRM11,TRM11,TRM11,4932.YOL124C
16,TRM112,TRM112,TRM112,4932.YNR046W
16,TRM8,TRM8,TRM8,4932.YDL201W
16,TRM82,TRM82,TRM82,4932.YDR165W
17,FKS1,FKS1,FKS1,4932.YLR342W
17,GSC2,GSC2,GSC2,4932.YGR032W
17,TPS1,TPS1,TPS1,4932.YBR126C
17,TPS2,TPS2,TPS2,4932.YDR074W
17,TPS3,TPS3,TPS3,4932.YMR261C
17,TSL1,TSL1,TSL1,4932.YML100W
18,AFG3,AFG3,AFG3,4932.YER017C
18,MGR1,MGR1,MGR1,4932.YCL044C
18,PHB1,PHB1,PHB1,4932.YGR132C
18,PHB2,PHB2,PHB2,4932.YGR231C
18,YME1,YME1,YME1,4932.YPR024W
18,YTA12,YTA12,YTA12,4932.YMR089C
19,ARF1,ARF1,ARF1,4932.YDL192W
19,BCH1,BCH1,BCH1,4932.YMR237W
19,BCH2,BCH2,BCH2,4932.YKR027W
19,BUD7,BUD7,BUD7,4932.YOR299W
19,CHS5,CHS5,CHS5,4932.YLR330W
19,CHS6,CHS6,CHS6,4932.YJL099W
20,SBH1,SBH1,SBH1,4932.YER087C-B
20,SEC62,SEC62,SEC62,4932.YPL094C
20,SEC63,SEC63,SEC63,4932.YOR254C
20,SEC66,SEC66,SEC66,4932.YBR171W
20,SEC72,SEC72,SEC72,4932.YLR292C
20,SSS1,SSS1,SSS1,4932.YDR086C
21,CBK1,CBK1,CBK1,4932.YNL161W
21,HYM1,HYM1,HYM1,4932.YKL189W
21,KIC1,KIC1,KIC1,4932.YHR102W
21,MOB2,MOB2,MOB2,4932.YFL034C-B
21,SOG2,SOG2,SOG2,4932.YOR353C
22,EMP24,EMP24,EMP24,4932.YGL200C
22,ERP1,ERP1,ERP1,4932.YAR002C-A
22,ERP2,ERP2,ERP2,4932.YAL007C
22,ERV25,ERV25,ERV25,4932.YML012W
23,FET3,FET3,FET3,4932.YMR058W
23,FET5,FET5,FET5,4932.YFL041W
23,FTH1,FTH1,FTH1,4932.YBR207W
23,FTR1,FTR1,FTR1,4932.YER145C
24,HAP2,HAP2,HAP2,4932.YGL237C
24,HAP3,HAP3,HAP3,4932.YBL021C
24,HAP4,HAP4,HAP4,4932.YKL109W
24,HAP5,HAP5,HAP5,4932.YOR358W
25,GET1,GET1,GET1,4932.YGL020C
25,GET2,GET2,GET2,4932.YER083C
25,GET3,GET3,GET3,4932.YDL100C
26,RNR1,RNR1,RNR1,4932.YER070W
26,RNR2,RNR2,RNR2,4932.YJL026W
26,RNR4,RNR4,RNR4,4932.YGR180C
27,FZO1,FZO1,FZO1,4932.YBR179C
27,MGM1,MGM1,MGM1,4932.YOR211C
27,UGO1,UGO1,UGO1,4932.YDR470C
28,ALG13,ALG13,ALG13,4932.YGL047W
28,ALG14,ALG14,ALG14,4932.YBR070C
29,FRS1,FRS1,FRS1,4932.YLR060W
29,FRS2,FRS2,FRS2,4932.YFL022C
