node_A,node_B,score
RPL34A,RPS25A,0.996
RPL34A,RPS25B,0.98
RPL34A,RPS26A,0.996
RPL34A,RPS26B,0.997
RPL34A,RPS27A,0.991
RPL34A,RPS27B,0.995
RPL34A,RPS28A,0.991
RPL34A,RPS28B,0.993
RPL34A,RPS29A,0.994
RPL34A,RPS29B,0.986
RPL34A,RPS3,0.998
RPL34A,RPS30A,0.991
RPL34A,RPS30B,0.994
RPL34A,RPS31,0.998
RPL34A,RPS4A,0.995
RPL34A,RPS4B,0.99
RPL34A,RPS5,0.999
RPL34A,RPS6A,0.993
RPL34A,RPS6B,0.994
RPL34A,RPS7A,0.993
RPL34A,RPS7B,0.976
RPL34A,RPS8A,0.992
RPL34A,RPS8B,0.992
RPL34A,RPS9A,0.991
RPL34A,RPS9B,0.995
RPL34A,RSA3,0.904
RPL34A,RSM10,0.934
RPL34A,RSM7,0.943
RPL34B,RPL35A,0.998
RPL34B,RPL35B,0.997
RPL34B,RPL36A,0.998
RPL34B,RPL36B,0.997
RPL34B,RPL37A,0.996
RPL34B,RPL37B,0.998
RPL34B,RPL38,0.996
RPL34B,RPL39,0.998
RPL34B,RPL40A,0.996
RPL34B,RPL40B,0.995
RPL34B,RPL42A,0.994
RPL34B,RPL42B,0.994
RPL34B,RPL43A,0.998
RPL34B,RPL43B,0.998
RPL34B,RPL4A,0.995
RPL34B,RPL4B,0.994
RPL34B,RPL5,0.998
RPL34B,RPL6A,0.989
RPL34B,RPL6B,0.988
RPL34B,RPL7A,0.977
RPL34B,RPL7B,0.994
RPL34B,RPL8A,0.996
RPL34B,RPL8B,0.997
RPL34B,RPL9A,0.99
RPL34B,RPL9B,0.996
RPL34B,RPP0,0.997
RPL34B,RPP1A,0.966
RPL34B,RPP1B,0.973
RPL34B,RPP2A,0.955
RPL34B,RPP2B,0.937
RPL34B,RPS0A,0.974
RPL34B,RPS0B,0.996
RPL34B,RPS10A,0.995
RPL34B,RPS10B,0.971
RPL34B,RPS11A,0.996
RPL34B,RPS11B,0.993
RPL34B,RPS12,0.998
RPL34B,RPS13,0.998
RPL34B,RPS14A,0.996
RPL34B,RPS14B,0.993
RPL34B,RPS15,0.998
RPL34B,RPS16A,0.994
RPL34B,RPS16B,0.996
RPL34B,RPS17A,0.994
RPL34B,RPS17B,0.993
RPL34B,RPS18A,0.994
RPL34B,RPS18B,0.994
RPL34B,RPS19A,0.995
RPL34B,RPS19B,0.979
RPL34B,RPS1A,0.966
RPL34B,RPS1B,0.996
RPL34B,RPS2,0.998
RPL34B,RPS20,0.997
RPL34B,RPS21A,0.948
RPL34B,RPS21B,0.999
RPL34B,RPS22A,0.996
RPL34B,RPS22B,0.965
RPL34B,RPS23A,0.995
RPL34B,RPS23B,0.994
RPL34B,RPS24A,0.997
RPL34B,RPS24B,0.996
RPL34B,RPS25A,0.996
RPL34B,RPS25B,0.98
RPL34B,RPS26A,0.995
RPL34B,RPS26B,0.996
RPL34B,RPS27A,0.991
RPL34B,RPS27B,0.995
RPL34B,RPS28A,0.991
RPL34B,RPS28B,0.993
RPL34B,RPS29A,0.972
RPL34B,RPS29B,0.969
RPL34B,RPS3,0.998
RPL34B,RPS30A,0.991
RPL34B,RPS30B,0.994
RPL34B,RPS31,0.992
RPL34B,RPS4A,0.994
RPL34B,RPS4B,0.992
RPL34B,RPS5,0.998
RPL34B,RPS6A,0.993
RPL34B,RPS6B,0.994
RPL34B,RPS7A,0.994
RPL34B,RPS7B,0.964
RPL34B,RPS8A,0.993
RPL34B,RPS8B,0.992
RPL34B,RPS9A,0.961
RPL34B,RPS9B,0.995
RPL34B,RSM10,0.933
RPL34B,RSM7,0.943
RPL35A,RPL35B,0.99
RPL35A,RPL36A,0.997
RPL35A,RPL36B,0.995
RPL35A,RPL37A,0.999
RPL35A,RPL37B,0.999
RPL35A,RPL38,0.998
RPL35A,RPL39,0.999
RPL35A,RPL40A,0.992
RPL35A,RPL40B,0.992
RPL35A,RPL42A,0.992
RPL35A,RPL42B,0.992
RPL35A,RPL43A,0.996
RPL35A,RPL43B,0.995
RPL35A,RPL4A,0.996
RPL35A,RPL4B,0.996
RPL35A,RPL5,0.999
RPL35A,RPL6A,0.998
RPL35A,RPL6B,0.996
RPL35A,RPL7A,0.998
RPL35A,RPL7B,0.997
RPL35A,RPL8A,0.994
RPL35A,RPL8B,0.996
RPL35A,RPL9A,0.997
RPL35A,RPL9B,0.996
RPL35A,RPP0,0.998
RPL35A,RPP1A,0.993
RPL35A,RPP1B,0.971
RPL35A,RPP2A,0.991
RPL35A,RPP2B,0.942
RPL35A,RPS0A,0.994
RPL35A,RPS0B,0.994
RPL35A,RPS10A,0.997
RPL35A,RPS10B,0.982
RPL35A,RPS11A,0.997
RPL35A,RPS11B,0.997
RPL35A,RPS12,0.998
RPL35A,RPS13,0.998
RPL35A,RPS14A,0.996
RPL35A,RPS14B,0.995
RPL35A,RPS15,0.999
RPL35A,RPS16A,0.996
RPL35A,RPS16B,0.998
RPL35A,RPS17A,0.996
RPL35A,RPS17B,0.997
RPL35A,RPS18A,0.996
RPL35A,RPS18B,0.996
RPL35A,RPS19A,0.995
RPL35A,RPS19B,0.996
RPL35A,RPS1A,0.994
RPL35A,RPS1B,0.995
RPL35A,RPS2,0.998
RPL35A,RPS20,0.998
RPL35A,RPS21A,0.947
RPL35A,RPS21B,0.998
RPL35A,RPS22A,0.996
RPL35A,RPS22B,0.972
RPL35A,RPS23A,0.996
RPL35A,RPS23B,0.995
RPL35A,RPS24A,0.998
RPL35A,RPS24B,0.996
RPL35A,RPS25A,0.996
RPL35A,RPS25B,0.978
RPL35A,RPS26A,0.996
RPL35A,RPS26B,0.997
RPL35A,RPS27A,0.995
RPL35A,RPS27B,0.998
RPL35A,RPS28A,0.992
RPL35A,RPS28B,0.992
RPL35A,RPS29A,0.995
RPL35A,RPS29B,0.994
RPL35A,RPS3,0.999
RPL35A,RPS30A,0.99
RPL35A,RPS30B,0.995
RPL35A,RPS31,0.998
RPL35A,RPS4A,0.996
RPL35A,RPS4B,0.993
RPL35A,RPS5,0.998
RPL35A,RPS6A,0.993
RPL35A,RPS6B,0.995
RPL35A,RPS7A,0.996
RPL35A,RPS7B,0.977
RPL35A,RPS8A,0.993
RPL35A,RPS8B,0.993
RPL35A,RPS9A,0.99
RPL35A,RPS9B,0.996
RPL35A,RSA3,0.905
RPL35A,RSM10,0.955
RPL35A,RSM7,0.951
RPL35A,RTC6,0.989
RPL35A,SBH2,0.945
RPL35A,SEC61,0.966
RPL35A,SRP101,0.918
RPL35A,SRP54,0.972
RPL35A,SRP68,0.915
RPL35A,SSH1,0.993
RPL35A,SSS1,0.968
RPL35A,TIF11,0.909
RPL35B,RPL36A,0.996
RPL35B,RPL36B,0.992
RPL35B,RPL37A,0.999
RPL35B,RPL37B,0.999
RPL35B,RPL38,0.998
RPL35B,RPL39,0.999
RPL35B,RPL40A,0.991
RPL35B,RPL40B,0.99
RPL35B,RPL42A,0.988
RPL35B,RPL42B,0.989
RPL35B,RPL43A,0.995
RPL35B,RPL43B,0.993
RPL35B,RPL4A,0.996
RPL35B,RPL4B,0.996
RPL35B,RPL5,0.999
RPL35B,RPL6A,0.995
RPL35B,RPL6B,0.995
RPL35B,RPL7A,0.997
RPL35B,RPL7B,0.998
RPL35B,RPL8A,0.994
RPL35B,RPL8B,0.994
RPL35B,RPL9A,0.996
RPL35B,RPL9B,0.995
RPL35B,RPP0,0.998
RPL35B,RPP1A,0.988
RPL35B,RPP1B,0.958
RPL35B,RPP2A,0.988
RPL35B,RPP2B,0.925
RPL35B,RPS0A,0.994
RPL35B,RPS0B,0.992
RPL35B,RPS10A,0.996
RPL35B,RPS10B,0.976
RPL35B,RPS11A,0.998
RPL35B,RPS11B,0.996
RPL35B,RPS12,0.998
RPL35B,RPS13,0.998
RPL35B,RPS14A,0.996
RPL35B,RPS14B,0.994
RPL35B,RPS15,0.999
RPL35B,RPS16A,0.995
RPL35B,RPS16B,0.995
RPL35B,RPS17A,0.996
RPL35B,RPS17B,0.997
RPL35B,RPS18A,0.999
RPL35B,RPS18B,0.994
RPL35B,RPS19A,0.995
RPL35B,RPS19B,0.994
RPL35B,RPS1A,0.994
RPL35B,RPS1B,0.993
RPL35B,RPS2,0.998
RPL35B,RPS20,0.998
RPL35B,RPS21A,0.936
RPL35B,RPS21B,0.997
RPL35B,RPS22A,0.997
RPL35B,RPS22B,0.973
RPL35B,RPS23A,0.993
RPL35B,RPS23B,0.993
RPL35B,RPS24A,0.995
RPL35B,RPS24B,0.997
RPL35B,RPS25A,0.995
RPL35B,RPS25B,0.972
RPL35B,RPS26A,0.995
RPL35B,RPS26B,0.995
RPL35B,RPS27A,0.997
RPL35B,RPS27B,0.996
RPL35B,RPS28A,0.992
RPL35B,RPS28B,0.993
RPL35B,RPS29A,0.994
RPL35B,RPS29B,0.994
RPL35B,RPS3,0.999
RPL35B,RPS30A,0.991
RPL35B,RPS30B,0.994
RPL35B,RPS31,0.997
RPL35B,RPS4A,0.993
RPL35B,RPS4B,0.996
RPL35B,RPS5,0.999
RPL35B,RPS6A,0.993
RPL35B,RPS6B,0.996
RPL35B,RPS7A,0.996
RPL35B,RPS7B,0.978
RPL35B,RPS8A,0.994
RPL35B,RPS8B,0.993
RPL35B,RPS9A,0.993
RPL35B,RPS9B,0.993
RPL35B,RSA3,0.905
RPL35B,RSM10,0.955
RPL35B,RSM7,0.955
RPL35B,RTC6,0.989
RPL35B,SBH2,0.943
RPL35B,SEC61,0.966
RPL35B,SRP101,0.918
RPL35B,SRP54,0.971
RPL35B,SRP68,0.914
RPL35B,SSH1,0.993
RPL35B,SSS1,0.967
RPL35B,TIF11,0.951
RPL36A,RPL36B,0.976
RPL36A,RPL37A,0.997
RPL36A,RPL37B,0.992
RPL36A,RPL38,0.999
RPL36A,RPL39,0.999
RPL36A,RPL40A,0.993
RPL36A,RPL40B,0.995
RPL36A,RPL42A,0.995
RPL36A,RPL42B,0.994
RPL36A,RPL43A,0.995
RPL36A,RPL43B,0.996
RPL36A,RPL4A,0.99
RPL36A,RPL4B,0.954
RPL36A,RPL5,0.998
RPL36A,RPL6A,0.998
RPL36A,RPL6B,0.998
RPL36A,RPL7A,0.997
RPL36A,RPL7B,0.996
RPL36A,RPL8A,0.998
RPL36A,RPL8B,0.986
RPL36A,RPL9A,0.996
RPL36A,RPL9B,0.994
RPL36A,RPP0,0.997
RPL36A,RPP1A,0.994
RPL36A,RPP1B,0.984
RPL36A,RPP2A,0.993
RPL36A,RPP2B,0.963
RPL36A,RPS0A,0.994
RPL36A,RPS0B,0.992
RPL36A,RPS10A,0.997
RPL36A,RPS10B,0.978
RPL36A,RPS11A,0.994
RPL36A,RPS11B,0.994
RPL36A,RPS12,0.998
RPL36A,RPS13,0.999
RPL36A,RPS14A,0.996
RPL36A,RPS14B,0.995
RPL36A,RPS15,0.999
RPL36A,RPS16A,0.995
RPL36A,RPS16B,0.996
RPL36A,RPS17A,0.997
RPL36A,RPS17B,0.996
RPL36A,RPS18A,0.997
RPL36A,RPS18B,0.995
RPL36A,RPS19A,0.996
RPL36A,RPS19B,0.978
RPL36A,RPS1A,0.996
RPL36A,RPS1B,0.995
RPL36A,RPS2,0.999
RPL36A,RPS20,0.998
RPL36A,RPS21A,0.953
RPL36A,RPS21B,0.999
RPL36A,RPS22A,0.997
RPL36A,RPS22B,0.969
RPL36A,RPS23A,0.993
RPL36A,RPS23B,0.993
RPL36A,RPS24A,0.997
RPL36A,RPS24B,0.996
RPL36A,RPS25A,0.997
RPL36A,RPS25B,0.986
RPL36A,RPS26A,0.996
RPL36A,RPS26B,0.996
RPL36A,RPS27A,0.997
RPL36A,RPS27B,0.996
RPL36A,RPS28A,0.994
RPL36A,RPS28B,0.993
RPL36A,RPS29A,0.995
RPL36A,RPS29B,0.975
RPL36A,RPS3,0.999
RPL36A,RPS30A,0.995
RPL36A,RPS30B,0.995
RPL36A,RPS31,0.999
RPL36A,RPS4A,0.992
RPL36A,RPS4B,0.99
RPL36A,RPS5,0.999
RPL36A,RPS6A,0.993
RPL36A,RPS6B,0.995
RPL36A,RPS7A,0.997
RPL36A,RPS7B,0.983
RPL36A,RPS8A,0.994
RPL36A,RPS8B,0.993
RPL36A,RPS9A,0.994
RPL36A,RPS9B,0.996
RPL36A,RSM10,0.93
RPL36A,RSM7,0.917
RPL36A,SNU13,0.909
RPL36A,SRP68,0.903
RPL36A,STT3,0.903
RPL36B,RPL37A,0.996
RPL36B,RPL37B,0.996
RPL36B,RPL38,0.999
RPL36B,RPL39,0.999
RPL36B,RPL40A,0.99
RPL36B,RPL40B,0.99
RPL36B,RPL42A,0.992
RPL36B,RPL42B,0.992
RPL36B,RPL43A,0.994
RPL36B,RPL43B,0.996
RPL36B,RPL4A,0.99
RPL36B,RPL4B,0.99
RPL36B,RPL5,0.999
RPL36B,RPL6A,0.996
RPL36B,RPL6B,0.983
RPL36B,RPL7A,0.999
RPL36B,RPL7B,0.994
RPL36B,RPL8A,0.994
RPL36B,RPL8B,0.999
RPL36B,RPL9A,0.993
RPL36B,RPL9B,0.998
RPL36B,RPP0,0.999
RPL36B,RPP1A,0.99
RPL36B,RPP1B,0.969
RPL36B,RPP2A,0.954
RPL36B,RPP2B,0.991
RPL36B,RPS0A,0.967
RPL36B,RPS0B,0.991
RPL36B,RPS10A,0.994
RPL36B,RPS10B,0.966
RPL36B,RPS11A,0.992
RPL36B,RPS11B,0.992
RPL36B,RPS12,0.998
RPL36B,RPS13,0.998
RPL36B,RPS14A,0.995
RPL36B,RPS14B,0.994
RPL36B,RPS15,0.998
RPL36B,RPS16A,0.996
RPL36B,RPS16B,0.995
RPL36B,RPS17A,0.994
RPL36B,RPS17B,0.993
RPL36B,RPS18A,0.993
RPL36B,RPS18B,0.992
RPL36B,RPS19A,0.996
RPL36B,RPS19B,0.978
RPL36B,RPS1A,0.958
RPL36B,RPS1B,0.992
RPL36B,RPS2,0.998
RPL36B,RPS20,0.997
RPL36B,RPS21A,0.901
RPL36B,RPS21B,0.998
RPL36B,RPS22A,0.995
RPL36B,RPS22B,0.951
RPL36B,RPS23A,0.993
RPL36B,RPS23B,0.991
RPL36B,RPS24A,0.995
RPL36B,RPS24B,0.993
RPL36B,RPS25A,0.996
RPL36B,RPS25B,0.98
RPL36B,RPS26A,0.994
RPL36B,RPS26B,0.994
RPL36B,RPS27A,0.994
RPL36B,RPS27B,0.994
RPL36B,RPS28A,0.992
RPL36B,RPS28B,0.99
RPL36B,RPS29A,0.968
RPL36B,RPS29B,0.96
RPL36B,RPS3,0.997
RPL36B,RPS30A,0.992
RPL36B,RPS30B,0.994
RPL36B,RPS31,0.993
RPL36B,RPS4A,0.991
RPL36B,RPS4B,0.989
RPL36B,RPS5,0.998
RPL36B,RPS6A,0.993
RPL36B,RPS6B,0.993
RPL36B,RPS7A,0.993
RPL36B,RPS7B,0.957
RPL36B,RPS8A,0.992
RPL36B,RPS8B,0.992
RPL36B,RPS9A,0.958
RPL36B,RPS9B,0.994
RPL36B,RSM10,0.93
RPL36B,RSM7,0.925
RPL36B,SRP68,0.901
RPL36B,STT3,0.9
RPL37A,RPL37B,0.986
RPL37A,RPL38,0.999
RPL37A,RPL39,0.998
RPL37A,RPL40A,0.994
RPL37A,RPL40B,0.994
RPL37A,RPL42A,0.992
RPL37A,RPL42B,0.992
RPL37A,RPL43A,0.997
RPL37A,RPL43B,0.997
RPL37A,RPL4A,0.997
RPL37A,RPL4B,0.993
RPL37A,RPL5,0.997
RPL37A,RPL6A,0.997
RPL37A,RPL6B,0.998
RPL37A,RPL7A,0.993
RPL37A,RPL7B,0.993
RPL37A,RPL8A,0.995
RPL37A,RPL8B,0.976
RPL37A,RPL9A,0.997
RPL37A,RPL9B,0.996
RPL37A,RPP0,0.994
RPL37A,RPP1A,0.99
RPL37A,RPP1B,0.969
RPL37A,RPP2A,0.987
RPL37A,RPP2B,0.938
RPL37A,RPS0A,0.994
RPL37A,RPS0B,0.99
RPL37A,RPS10A,0.994
RPL37A,RPS10B,0.964
RPL37A,RPS11A,0.992
RPL37A,RPS11B,0.994
RPL37A,RPS12,0.998
RPL37A,RPS13,0.999
RPL37A,RPS14A,0.997
RPL37A,RPS14B,0.995
RPL37A,RPS15,0.998
RPL37A,RPS16A,0.993
RPL37A,RPS16B,0.995
RPL37A,RPS17A,0.996
RPL37A,RPS17B,0.994
RPL37A,RPS18A,0.995
RPL37A,RPS18B,0.996
RPL37A,RPS19A,0.995
RPL37A,RPS19B,0.995
RPL37A,RPS1A,0.993
RPL37A,RPS1B,0.992
RPL37A,RPS2,0.998
RPL37A,RPS20,0.999
RPL37A,RPS21A,0.992
RPL37A,RPS21B,0.999
RPL37A,RPS22A,0.996
RPL37A,RPS22B,0.966
RPL37A,RPS23A,0.994
RPL37A,RPS23B,0.993
RPL37A,RPS24A,0.997
RPL37A,RPS24B,0.993
RPL37A,RPS25A,0.996
RPL37A,RPS25B,0.976
RPL37A,RPS26A,0.996
RPL37A,RPS26B,0.996
RPL37A,RPS27A,0.995
RPL37A,RPS27B,0.996
RPL37A,RPS28A,0.994
RPL37A,RPS28B,0.995
RPL37A,RPS29A,0.995
RPL37A,RPS29B,0.994
RPL37A,RPS3,0.998
RPL37A,RPS30A,0.989
RPL37A,RPS30B,0.991
RPL37A,RPS31,0.998
RPL37A,RPS4A,0.996
RPL37A,RPS4B,0.992
RPL37A,RPS5,0.999
RPL37A,RPS6A,0.993
RPL37A,RPS6B,0.994
RPL37A,RPS7A,0.996
RPL37A,RPS7B,0.976
RPL37A,RPS8A,0.993
RPL37A,RPS8B,0.992
RPL37A,RPS9A,0.993
RPL37A,RPS9B,0.995
RPL37A,RSA3,0.903
RPL37A,RSM10,0.905
RPL37A,RSM7,0.912
RPL37B,RPL38,0.996
RPL37B,RPL39,0.999
RPL37B,RPL40A,0.992
RPL37B,RPL40B,0.991
RPL37B,RPL42A,0.991
RPL37B,RPL42B,0.992
RPL37B,RPL43A,0.996
RPL37B,RPL43B,0.996
RPL37B,RPL4A,0.994
RPL37B,RPL4B,0.993
RPL37B,RPL5,0.997
RPL37B,RPL6A,0.983
RPL37B,RPL6B,0.981
RPL37B,RPL7A,0.962
RPL37B,RPL7B,0.991
RPL37B,RPL8A,0.973
RPL37B,RPL8B,0.994
RPL37B,RPL9A,0.986
RPL37B,RPL9B,0.996
RPL37B,RPP0,0.994
RPL37B,RPP1A,0.944
RPL37B,RPP1B,0.957
RPL37B,RPP2A,0.941
RPL37B,RPP2B,0.93
RPL37B,RPS0A,0.946
RPL37B,RPS0B,0.985
RPL37B,RPS10A,0.992
RPL37B,RPS10B,0.959
RPL37B,RPS11A,0.992
RPL37B,RPS11B,0.99
RPL37B,RPS12,0.998
RPL37B,RPS13,0.998
RPL37B,RPS14A,0.995
RPL37B,RPS14B,0.995
RPL37B,RPS15,0.998
RPL37B,RPS16A,0.992
RPL37B,RPS16B,0.994
RPL37B,RPS17A,0.994
RPL37B,RPS17B,0.992
RPL37B,RPS18A,0.994
RPL37B,RPS18B,0.992
RPL37B,RPS19A,0.995
RPL37B,RPS19B,0.975
RPL37B,RPS1A,0.936
RPL37B,RPS1B,0.989
RPL37B,RPS2,0.998
RPL37B,RPS20,0.998
RPL37B,RPS21A,0.967
RPL37B,RPS21B,0.998
RPL37B,RPS22A,0.995
RPL37B,RPS22B,0.963
RPL37B,RPS23A,0.991
RPL37B,RPS23B,0.992
RPL37B,RPS24A,0.995
RPL37B,RPS24B,0.993
RPL37B,RPS25A,0.995
RPL37B,RPS25B,0.976
RPL37B,RPS26A,0.994
RPL37B,RPS26B,0.994
RPL37B,RPS27A,0.993
RPL37B,RPS27B,0.995
RPL37B,RPS28A,0.998
RPL37B,RPS28B,0.994
RPL37B,RPS29A,0.967
RPL37B,RPS29B,0.97
RPL37B,RPS3,0.998
RPL37B,RPS30A,0.989
RPL37B,RPS30B,0.991
RPL37B,RPS31,0.992
RPL37B,RPS4A,0.993
RPL37B,RPS4B,0.99
RPL37B,RPS5,0.997
RPL37B,RPS6A,0.993
RPL37B,RPS6B,0.991
RPL37B,RPS7A,0.994
RPL37B,RPS7B,0.968
RPL37B,RPS8A,0.989
RPL37B,RPS8B,0.991
RPL37B,RPS9A,0.951
RPL37B,RPS9B,0.994
RPL37B,RSA3,0.903
RPL37B,RSM10,0.905
RPL37B,RSM7,0.912
RPL38,RPL39,0.999
RPL38,RPL40A,0.998
RPL38,RPL40B,0.998
RPL38,RPL42A,0.996
RPL38,RPL42B,0.996
RPL38,RPL43A,0.998
RPL38,RPL43B,0.998
RPL38,RPL4A,0.996
RPL38,RPL4B,0.983
RPL38,RPL5,0.999
RPL38,RPL6A,0.998
RPL38,RPL6B,0.998
RPL38,RPL7A,0.999
RPL38,RPL7B,0.997
RPL38,RPL8A,0.998
RPL38,RPL8B,0.998
RPL38,RPL9A,0.998
RPL38,RPL9B,0.999
RPL38,RPP0,0.999
RPL38,RPP1A,0.999
RPL38,RPP1B,0.988
RPL38,RPP2A,0.998
RPL38,RPP2B,0.997
RPL38,RPS0A,0.998
RPL38,RPS0B,0.997
RPL38,RPS10A,0.999
RPL38,RPS10B,0.991
RPL38,RPS11A,0.997
RPL38,RPS11B,0.997
RPL38,RPS12,0.999
RPL38,RPS13,0.999
RPL38,RPS14A,0.998
RPL38,RPS14B,0.998
RPL38,RPS15,0.999
RPL38,RPS16A,0.998
RPL38,RPS16B,0.999
RPL38,RPS17A,0.998
RPL38,RPS17B,0.997
RPL38,RPS18A,0.998
RPL38,RPS18B,0.998
RPL38,RPS19A,0.999
RPL38,RPS19B,0.995
RPL38,RPS1A,0.998
RPL38,RPS1B,0.998
RPL38,RPS2,0.999
RPL38,RPS20,0.999
RPL38,RPS21A,0.967
RPL38,RPS21B,0.999
RPL38,RPS22A,0.999
RPL38,RPS22B,0.991
RPL38,RPS23A,0.997
RPL38,RPS23B,0.998
RPL38,RPS24A,0.999
RPL38,RPS24B,0.999
RPL38,RPS25A,0.999
RPL38,RPS25B,0.998
RPL38,RPS26A,0.999
RPL38,RPS26B,0.999
RPL38,RPS27A,0.999
RPL38,RPS27B,0.998
RPL38,RPS28A,0.998
RPL38,RPS28B,0.998
RPL38,RPS29A,0.999
RPL38,RPS29B,0.991
RPL38,RPS3,0.999
RPL38,RPS30A,0.998
RPL38,RPS30B,0.998
RPL38,RPS31,0.999
RPL38,RPS4A,0.997
RPL38,RPS4B,0.996
RPL38,RPS5,0.999
RPL38,RPS6A,0.998
RPL38,RPS6B,0.998
RPL38,RPS7A,0.998
RPL38,RPS7B,0.991
RPL38,RPS8A,0.998
RPL38,RPS8B,0.998
RPL38,RPS9A,0.997
RPL38,RPS9B,0.998
RPL38,RRN7,0.94
RPL38,RSM10,0.98
RPL38,RSM7,0.976
RPL38,SBH1,0.922
RPL38,SBH2,0.922
RPL38,SEC61,0.922
RPL38,SEC65,0.936
RPL38,SRP102,0.901
RPL38,SRP14,0.931
RPL38,SRP21,0.933
RPL38,SRP54,0.933
RPL38,SRP68,0.943
RPL38,SRP72,0.92
RPL38,SSS1,0.945
RPL38,STT3,0.939
RPL38,SWS2,0.972
RPL39,RPL40A,0.993
RPL39,RPL40B,0.994
RPL39,RPL41A,0.975
RPL39,RPL41B,0.943
RPL39,RPL42A,0.996
RPL39,RPL42B,0.996
RPL39,RPL43A,0.998
RPL39,RPL43B,0.998
RPL39,RPL4A,0.998
RPL39,RPL4B,0.997
RPL39,RPL5,0.999
RPL39,RPL6A,0.998
RPL39,RPL6B,0.998
RPL39,RPL7A,0.999
RPL39,RPL7B,0.997
RPL39,RPL8A,0.997
RPL39,RPL8B,0.999
RPL39,RPL9A,0.999
RPL39,RPL9B,0.999
RPL39,RPP0,0.999
RPL39,RPP1A,0.999
RPL39,RPP1B,0.986
RPL39,RPP2A,0.996
RPL39,RPP2B,0.996
RPL39,RPS0A,0.996
RPL39,RPS0B,0.996
RPL39,RPS10A,0.997
RPL39,RPS10B,0.987
RPL39,RPS11A,0.998
RPL39,RPS11B,0.998
RPL39,RPS12,0.999
RPL39,RPS13,0.999
RPL39,RPS14A,0.997
RPL39,RPS14B,0.998
RPL39,RPS15,0.999
RPL39,RPS16A,0.998
RPL39,RPS16B,0.998
RPL39,RPS17A,0.997
RPL39,RPS17B,0.997
RPL39,RPS18A,0.997
RPL39,RPS18B,0.997
RPL39,RPS19A,0.997
RPL39,RPS19B,0.997
RPL39,RPS1A,0.997
RPL39,RPS1B,0.997
RPL39,RPS2,0.999
RPL39,RPS20,0.999
RPL39,RPS21A,0.944
RPL39,RPS21B,0.999
RPL39,RPS22A,0.998
RPL39,RPS22B,0.985
RPL39,RPS23A,0.998
RPL39,RPS23B,0.998
RPL39,RPS24A,0.998
RPL39,RPS24B,0.998
RPL39,RPS25A,0.998
RPL39,RPS25B,0.993
RPL39,RPS26A,0.997
RPL39,RPS26B,0.997
RPL39,RPS27A,0.997
RPL39,RPS27B,0.998
RPL39,RPS28A,0.997
RPL39,RPS28B,0.997
RPL39,RPS29A,0.999
RPL39,RPS29B,0.999
RPL39,RPS3,0.999
RPL39,RPS30A,0.998
RPL39,RPS30B,0.998
RPL39,RPS31,0.999
RPL39,RPS4A,0.997
RPL39,RPS4B,0.996
RPL39,RPS5,0.999
RPL39,RPS6A,0.997
RPL39,RPS6B,0.997
RPL39,RPS7A,0.997
RPL39,RPS7B,0.983
RPL39,RPS8A,0.997
RPL39,RPS8B,0.997
RPL39,RPS9A,0.997
RPL39,RPS9B,0.998
RPL39,RRN7,0.907
RPL39,RSM7,0.979
RPL39,SBH1,0.926
RPL39,SBH2,0.982
RPL39,SEC61,0.934
RPL39,SEC65,0.908
RPL39,SRP14,0.92
RPL39,SRP21,0.912
RPL39,SRP54,0.944
RPL39,SRP68,0.922
RPL39,SRP72,0.926
RPL39,SSH1,0.969
RPL39,SSS1,0.99
RPL39,SWS2,0.972
RPL40A,RPL40B,0.978
RPL40A,RPL42A,0.993
RPL40A,RPL42B,0.993
RPL40A,RPL43A,0.995
RPL40A,RPL43B,0.993
RPL40A,RPL4A,0.99
RPL40A,RPL4B,0.99
RPL40A,RPL5,0.997
RPL40A,RPL6A,0.996
RPL40A,RPL6B,0.993
RPL40A,RPL7A,0.994
RPL40A,RPL7B,0.991
RPL40A,RPL8A,0.991
RPL40A,RPL8B,0.993
RPL40A,RPL9A,0.998
RPL40A,RPL9B,0.995
RPL40A,RPN1,0.959
RPL40A,RPN10,0.974
RPL40A,RPN11,0.953
RPL40A,RPN13,0.967
RPL40A,RPP0,0.995
RPL40A,RPP1A,0.985
RPL40A,RPP1B,0.927
RPL40A,RPP2A,0.984
RPL40A,RPS0A,0.992
RPL40A,RPS0B,0.99
RPL40A,RPS10A,0.995
RPL40A,RPS10B,0.97
RPL40A,RPS11A,0.996
RPL40A,RPS11B,0.994
RPL40A,RPS12,0.997
RPL40A,RPS13,0.998
RPL40A,RPS14A,0.99
RPL40A,RPS14B,0.988
RPL40A,RPS15,0.998
RPL40A,RPS16A,0.993
RPL40A,RPS16B,0.994
RPL40A,RPS17A,0.995
RPL40A,RPS17B,0.994
RPL40A,RPS18A,0.992
RPL40A,RPS18B,0.993
RPL40A,RPS19A,0.994
RPL40A,RPS19B,0.973
RPL40A,RPS1A,0.991
RPL40A,RPS1B,0.994
RPL40A,RPS2,0.997
RPL40A,RPS20,0.996
RPL40A,RPS21A,0.95
RPL40A,RPS21B,0.997
RPL40A,RPS22A,0.992
RPL40A,RPS22B,0.939
RPL40A,RPS23A,0.992
RPL40A,RPS23B,0.991
RPL40A,RPS24A,0.994
RPL40A,RPS24B,0.993
RPL40A,RPS25A,0.997
RPL40A,RPS25B,0.972
RPL40A,RPS26A,0.995
RPL40A,RPS26B,0.995
