node_label,queryItem,stringId,preferredName
MAT2A,MAT2A,9606.ENSP00000303147,MAT2A
MAT2B,MAT2B,9606.ENSP00000325425,MAT2B
MATR3,MATR3,9606.ENSP00000378284,MATR3
MAU2,MAU2,9606.ENSP00000262815,MAU2
MAVS,MAVS,9606.ENSP00000401980,MAVS
MAX,MAX,9606.ENSP00000351490,MAX
MAZ,MAZ,9606.ENSP00000219782,MAZ
MBD1,MBD1,9606.ENSP00000468785,MBD1
MBD2,MBD2,9606.ENSP00000256429,MBD2
MBD3,MBD3,9606.ENSP00000412302,MBD3
MBIP,MBIP,9606.ENSP00000399718,MBIP
MBL2,MBL2,9606.ENSP00000363079,MBL2
MBTD1,MBTD1,9606.ENSP00000468304,MBTD1
MC1R,MC1R,9606.ENSP00000451605,MC1R
MC2R,MC2R,9606.ENSP00000333821,MC2R
MC3R,MC3R,9606.ENSP00000243911,MC3R
MC4R,MC4R,9606.ENSP00000299766,MC4R
MC5R,MC5R,9606.ENSP00000468086,MC5R
MCC,MCC,9606.ENSP00000386227,MCC
MCCC1,MCCC1,9606.ENSP00000265594,MCCC1
MCCC2,MCCC2,9606.ENSP00000343657,MCCC2
MCF2,MCF2,9606.ENSP00000430276,MCF2
MCF2L,Mcf2l,9606.ENSP00000440374,MCF2L
MCFD2,MCFD2,9606.ENSP00000386651,MCFD2
MCHR1,Mchr1,9606.ENSP00000249016,MCHR1
MCIDAS,MCIDAS,9606.ENSP00000426359,MCIDAS
MCL1,MCL1,9606.ENSP00000358022,MCL1
MCM2,MCM2,9606.ENSP00000265056,MCM2
MCM3,MCM3,9606.ENSP00000480987,MCM3
MCM3AP,MCM3AP,9606.ENSP00000291688,MCM3AP
MCM4,MCM4,9606.ENSP00000262105,MCM4
MCM5,MCM5,9606.ENSP00000216122,MCM5
MCM6,MCM6,9606.ENSP00000264156,MCM6
MCM7,MCM7,9606.ENSP00000307288,MCM7
MCM8,MCM8,9606.ENSP00000368164,MCM8
MCM9,MCM9,9606.ENSP00000314505,MCM9
MCPH1,MCPH1,9606.ENSP00000342924,MCPH1
MCRS1,MCRS1,9606.ENSP00000349640,MCRS1
MCU,MCU,9606.ENSP00000362144,MCU
MCUB,MCUB,9606.ENSP00000378145,MCUB
MDC1,MDC1,9606.ENSP00000365588,MDC1
MDM2,MDM2,9606.ENSP00000258149,MDM2
MDM4,MDM4,9606.ENSP00000356150,MDM4
MDN1,MDN1,9606.ENSP00000358400,MDN1
MEAF6,MEAF6,9606.ENSP00000362166,MEAF6
MECOM,MECOM,9606.ENSP00000264674,MECOM
MECP2,MECP2,9606.ENSP00000395535,MECP2
MED1,MED1,9606.ENSP00000300651,MED1
MED10,MED10,9606.ENSP00000255764,MED10
MED11,MED11,9606.ENSP00000293777,MED11
MED12,MED12,9606.ENSP00000363193,MED12
MED13,MED13,9606.ENSP00000380888,MED13
MED13L,MED13L,9606.ENSP00000281928,MED13L
MED14,MED14,9606.ENSP00000323720,MED14
MED15,MED15,9606.ENSP00000263205,MED15
MED16,MED16,9606.ENSP00000325612,MED16
MED17,MED17,9606.ENSP00000251871,MED17
MED18,MED18,9606.ENSP00000362948,MED18
MED19,MED19,9606.ENSP00000498791,MED19
MED20,MED20,9606.ENSP00000265350,MED20
MED21,MED21,9606.ENSP00000282892,MED21
MED22,MED22,9606.ENSP00000482438,MED22
MED23,MED23,9606.ENSP00000357047,MED23
MED24,MED24,9606.ENSP00000440100,MED24
MED25,MED25,9606.ENSP00000326767,MED25
MED26,MED26,9606.ENSP00000263390,MED26
MED27,MED27,9606.ENSP00000292035,MED27
MED28,MED28,9606.ENSP00000237380,MED28
MED29,MED29,9606.ENSP00000481733,MED29
MED30,MED30,9606.ENSP00000297347,MED30
MED31,MED31,9606.ENSP00000225728,MED31
MED4,MED4,9606.ENSP00000258648,MED4
MED6,MED6,9606.ENSP00000481920,MED6
MED7,MED7,9606.ENSP00000286317,MED7
MED8,MED8,9606.ENSP00000290663,MED8
MED9,MED9,9606.ENSP00000268711,MED9
MEF2A,MEF2A,9606.ENSP00000453095,MEF2A
MEF2C,MEF2C,9606.ENSP00000340874,MEF2C
MEF2D,MEF2D,9606.ENSP00000271555,MEF2D
MEFV,MEFV,9606.ENSP00000219596,MEFV
MEGF8,Megf8,9606.ENSP00000251268,MEGF8
MEI4,Mei4,9606.ENSP00000473370,MEI4
MEIG1,MEIG1,9606.ENSP00000384334,MEIG1
MEIOB,Meiob,9606.ENSP00000314484,MEIOB
MEIS1,MEIS1,9606.ENSP00000272369,MEIS1
MEIS2,Meis2,9606.ENSP00000453793,MEIS2
MEMO1,MEMO1,9606.ENSP00000295065,MEMO1
MEN1,MEN1,9606.ENSP00000337088,MEN1
MEP1A,MEP1A,9606.ENSP00000230588,MEP1A
MEP1B,MEP1B,9606.ENSP00000269202,MEP1B
MEPCE,MEPCE,9606.ENSP00000308546,MEPCE
MET,MET,9606.ENSP00000317272,MET
METAP2,METAP2,9606.ENSP00000325312,METAP2
METTL14,METTL14,9606.ENSP00000373474,METTL14
METTL3,METTL3,9606.ENSP00000298717,METTL3
MFAP1,MFAP1,9606.ENSP00000267812,MFAP1
MFAP2,MFAP2,9606.ENSP00000364685,MFAP2
MFF,Mff,9606.ENSP00000302037,MFF
MFGE8,MFGE8,9606.ENSP00000268150,MFGE8
MGA,MGA,9606.ENSP00000219905,MGA
MGAM,MGAM,9606.ENSP00000447378,MGAM
MGAT1,MGAT1,9606.ENSP00000332073,MGAT1
MGAT2,MGAT2,9606.ENSP00000307423,MGAT2
MGAT4B,MGAT4B,9606.ENSP00000338487,MGAT4B
MGAT5,MGAT5,9606.ENSP00000281923,MGAT5
MGRN1,MGRN1,9606.ENSP00000262370,MGRN1
MIA2,MIA2,9606.ENSP00000491014,MIA2
MIA3,MIA3,9606.ENSP00000340900,MIA3
MICA,MICA,9606.ENSP00000413079,MICA
MICAL1,MICAL1,9606.ENSP00000486901,MICAL1
MICALL1,MICALL1,9606.ENSP00000215957,MICALL1
MICALL2,Micall2,9606.ENSP00000297508,MICALL2
MICB,MICB,9606.ENSP00000252229,MICB
MICOS10,MICOS10,9606.ENSP00000325562,MICOS10
MICOS13,MICOS13,9606.ENSP00000468723,MICOS13
MICU1,MICU1,9606.ENSP00000493232,MICU1
MICU2,MICU2,9606.ENSP00000371811,MICU2
MID1,MID1,9606.ENSP00000414521,MID1
MIEF1,Mief1,9606.ENSP00000385110,MIEF1
MIER1,MIER1,9606.ENSP00000383820,MIER1
MIER2,MIER2,9606.ENSP00000264819,MIER2
MIF,MIF,9606.ENSP00000215754,MIF
MINK1,Mink1,9606.ENSP00000347427,MINK1
MIOS,MIOS,9606.ENSP00000339881,MIOS
MIS12,MIS12,9606.ENSP00000370557,MIS12
MIS18A,MIS18A,9606.ENSP00000290130,MIS18A
MIS18BP1,MIS18BP1,9606.ENSP00000309790,MIS18BP1
MITF,MITF,9606.ENSP00000391803,MITF
MKKS,MKKS,9606.ENSP00000246062,MKKS
MKLN1,MKLN1,9606.ENSP00000323527,MKLN1
MKNK1,MKNK1,9606.ENSP00000498083,MKNK1
MKS1,MKS1,9606.ENSP00000376827,MKS1
MLC1,MLC1,9606.ENSP00000310375,MLC1
MLH1,MLH1,9606.ENSP00000231790,MLH1
MLKL,MLKL,9606.ENSP00000308351,MLKL
MLLT1,MLLT1,9606.ENSP00000252674,MLLT1
MLLT10,MLLT10,9606.ENSP00000307411,MLLT10
MLLT3,MLLT3,9606.ENSP00000369695,MLLT3
MLPH,Mlph,9606.ENSP00000264605,MLPH
MLST8,MLST8,9606.ENSP00000457870,MLST8
MLX,Mlx,9606.ENSP00000246912,MLX
MLXIP,Mlxip,9606.ENSP00000312834,MLXIP
MMAA,MMAA,9606.ENSP00000497008,MMAA
MMACHC,Mmachc,9606.ENSP00000383840,MMACHC
MMADHC,Mmadhc,9606.ENSP00000389060,MMADHC
MMGT1,MMGT1,9606.ENSP00000306220,MMGT1
MMP14,MMP14,9606.ENSP00000308208,MMP14
MMP2,MMP2,9606.ENSP00000219070,MMP2
MMP9,MMP9,9606.ENSP00000361405,MMP9
MMS19,MMS19,9606.ENSP00000359818,MMS19
MMS22L,MMS22L,9606.ENSP00000275053,MMS22L
MMUT,MMUT,9606.ENSP00000274813,MMUT
MNAT1,MNAT1,9606.ENSP00000261245,MNAT1
MND1,MND1,9606.ENSP00000240488,MND1
MOB1A,MOB1A,9606.ENSP00000379364,MOB1A
MOB4,MOB4,9606.ENSP00000315702,MOB4
MOCS1,MOCS1,9606.ENSP00000344794,MOCS1
MOCS2,MOCS2,9606.ENSP00000380157,MOCS2
MON1A,MON1A,9606.ENSP00000296473,MON1A
MON1B,MON1B,9606.ENSP00000248248,MON1B
MON2,MON2,9606.ENSP00000377250,MON2
MORF4L1,MORF4L1,9606.ENSP00000331310,MORF4L1
MORF4L2,MORF4L2,9606.ENSP00000394417,MORF4L2
MOV10,MOV10,9606.ENSP00000399797,MOV10
MPDZ,MPDZ,9606.ENSP00000320006,MPDZ
MPHOSPH10,MPHOSPH10,9606.ENSP00000244230,MPHOSPH10
MPHOSPH6,MPHOSPH6,9606.ENSP00000258169,MPHOSPH6
MPHOSPH8,MPHOSPH8,9606.ENSP00000355388,MPHOSPH8
MPL,MPL,9606.ENSP00000361548,MPL
MPO,MPO,9606.ENSP00000225275,MPO
MPP1,MPP1,9606.ENSP00000358547,MPP1
MPP3,MPP3,9606.ENSP00000381430,MPP3
MPP4,MPP4,9606.ENSP00000387278,MPP4
MPP5,PALS1,9606.ENSP00000261681,MPP5
MPP6,PALS2,9606.ENSP00000222644,MPP6
MPP7,MPP7,9606.ENSP00000337907,MPP7
MPRIP,MPRIP,9606.ENSP00000379156,MPRIP
MRAP,MRAP,9606.ENSP00000382684,MRAP
MRAP2,MRAP2,9606.ENSP00000257776,MRAP2
MRAS,MRAS,9606.ENSP00000289104,MRAS
MRC2,MRC2,9606.ENSP00000307513,MRC2
MRE11,MRE11,9606.ENSP00000325863,MRE11
MRFAP1,MRFAP1,9606.ENSP00000318352,MRFAP1
MRGBP,MRGBP,9606.ENSP00000359518,MRGBP
MRNIP,MRNIP,9606.ENSP00000292586,MRNIP
MRPL1,MRPL1,9606.ENSP00000315017,MRPL1
MRPL10,MRPL10,9606.ENSP00000290208,MRPL10
MRPL11,MRPL11,9606.ENSP00000308897,MRPL11
MRPL12,MRPL12,9606.ENSP00000333837,MRPL12
MRPL13,MRPL13,9606.ENSP00000306548,MRPL13
MRPL14,MRPL14,9606.ENSP00000361084,MRPL14
MRPL15,MRPL15,9606.ENSP00000260102,MRPL15
MRPL16,MRPL16,9606.ENSP00000300151,MRPL16
MRPL17,MRPL17,9606.ENSP00000288937,MRPL17
MRPL18,MRPL18,9606.ENSP00000356001,MRPL18
MRPL19,MRPL19,9606.ENSP00000377486,MRPL19
MRPL2,MRPL2,9606.ENSP00000373404,MRPL2
MRPL20,MRPL20,9606.ENSP00000341082,MRPL20
MRPL21,MRPL21,9606.ENSP00000354580,MRPL21
MRPL22,MRPL22,9606.ENSP00000431040,MRPL22
MRPL23,MRPL23,9606.ENSP00000380466,MRPL23
MRPL24,MRPL24,9606.ENSP00000354525,MRPL24
MRPL27,MRPL27,9606.ENSP00000225969,MRPL27
MRPL28,MRPL28,9606.ENSP00000497004,MRPL28
MRPL3,MRPL3,9606.ENSP00000264995,MRPL3
MRPL30,MRPL30,9606.ENSP00000338057,MRPL30
MRPL32,MRPL32,9606.ENSP00000223324,MRPL32
MRPL33,MRPL33,9606.ENSP00000296102,MRPL33
MRPL34,MRPL34,9606.ENSP00000252602,MRPL34
MRPL35,MRPL35,9606.ENSP00000338389,MRPL35
MRPL36,MRPL36,9606.ENSP00000423399,MRPL36
MRPL37,MRPL37,9606.ENSP00000473980,MRPL37
MRPL38,MRPL38,9606.ENSP00000308275,MRPL38
MRPL39,MRPL39,9606.ENSP00000305682,MRPL39
MRPL4,MRPL4,9606.ENSP00000306902,MRPL4
MRPL40,MRPL40,9606.ENSP00000333401,MRPL40
MRPL41,MRPL41,9606.ENSP00000360498,MRPL41
MRPL42,MRPL42,9606.ENSP00000449884,MRPL42
MRPL43,MRPL43,9606.ENSP00000339844,MRPL43
MRPL44,MRPL44,9606.ENSP00000258383,MRPL44
MRPL45,MRPL45,9606.ENSP00000484903,MRPL45
MRPL46,MRPL46,9606.ENSP00000312311,MRPL46
MRPL47,MRPL47,9606.ENSP00000417602,MRPL47
MRPL48,MRPL48,9606.ENSP00000308717,MRPL48
MRPL49,MRPL49,9606.ENSP00000279242,MRPL49
MRPL50,MRPL50,9606.ENSP00000363999,MRPL50
MRPL51,MRPL51,9606.ENSP00000229238,MRPL51
MRPL52,MRPL52,9606.ENSP00000347277,MRPL52
MRPL53,MRPL53,9606.ENSP00000258105,MRPL53
MRPL54,MRPL54,9606.ENSP00000331849,MRPL54
MRPL55,MRPL55,9606.ENSP00000403614,MRPL55
MRPL9,MRPL9,9606.ENSP00000357823,MRPL9
MRPS10,MRPS10,9606.ENSP00000053468,MRPS10
MRPS11,MRPS11,9606.ENSP00000317376,MRPS11
MRPS12,MRPS12,9606.ENSP00000384952,MRPS12
MRPS14,MRPS14,9606.ENSP00000420714,MRPS14
MRPS15,MRPS15,9606.ENSP00000362208,MRPS15
MRPS16,MRPS16,9606.ENSP00000362036,MRPS16
MRPS17,MRPS17,9606.ENSP00000285298,MRPS17
MRPS18A,MRPS18A,9606.ENSP00000361206,MRPS18A
MRPS18B,MRPS18B,9606.ENSP00000259873,MRPS18B
MRPS18C,MRPS18C,9606.ENSP00000295491,MRPS18C
MRPS2,MRPS2,9606.ENSP00000360850,MRPS2
MRPS21,MRPS21,9606.ENSP00000461930,MRPS21
MRPS22,MRPS22,9606.ENSP00000418008,MRPS22
MRPS23,MRPS23,9606.ENSP00000320184,MRPS23
MRPS24,MRPS24,9606.ENSP00000318158,MRPS24
MRPS25,MRPS25,9606.ENSP00000253686,MRPS25
MRPS26,MRPS26,9606.ENSP00000369682,MRPS26
MRPS27,MRPS27,9606.ENSP00000426941,MRPS27
MRPS28,MRPS28,9606.ENSP00000276585,MRPS28
MRPS30,MRPS30,9606.ENSP00000424328,MRPS30
MRPS31,MRPS31,9606.ENSP00000315397,MRPS31
MRPS33,MRPS33,9606.ENSP00000320567,MRPS33
MRPS34,MRPS34,9606.ENSP00000177742,MRPS34
MRPS35,MRPS35,9606.ENSP00000081029,MRPS35
MRPS5,MRPS5,9606.ENSP00000272418,MRPS5
MRPS6,MRPS6,9606.ENSP00000382250,MRPS6
MRPS7,MRPS7,9606.ENSP00000245539,MRPS7
MRPS9,MRPS9,9606.ENSP00000258455,MRPS9
MRTFA,MRTFA,9606.ENSP00000498671,MRTFA
MRTO4,Mrto4,9606.ENSP00000364320,MRTO4
MRVI1,IRAG1,9606.ENSP00000412130,MRVI1
MS4A1,MS4A1,9606.ENSP00000433277,MS4A1
MS4A2,MS4A2,9606.ENSP00000278888,MS4A2
MSH2,MSH2,9606.ENSP00000233146,MSH2
MSH3,MSH3,9606.ENSP00000265081,MSH3
MSH4,MSH4,9606.ENSP00000263187,MSH4
MSH5,MSH5,9606.ENSP00000364855,MSH5
MSH6,MSH6,9606.ENSP00000234420,MSH6
MSL1,MSL1,9606.ENSP00000462945,MSL1
MSL2,MSL2,9606.ENSP00000311827,MSL2
MSL3,MSL3,9606.ENSP00000312244,MSL3
MSN,MSN,9606.ENSP00000353408,MSN
MST1R,MST1R,9606.ENSP00000296474,MST1R
MSTN,MSTN,9606.ENSP00000260950,MSTN
MSX1,MSX1,9606.ENSP00000372170,MSX1
MSX2,Msx2,9606.ENSP00000239243,MSX2
MT-ATP6,MT-ATP6,9606.ENSP00000354632,MT-ATP6
MT-ATP8,MT-ATP8,9606.ENSP00000355265,MT-ATP8
MT-CO1,MT-CO1,9606.ENSP00000354499,MT-CO1
MT-CO2,MT-CO2,9606.ENSP00000354876,MT-CO2
MT-CO3,MT-CO3,9606.ENSP00000354982,MT-CO3
MT-CYB,MT-CYB,9606.ENSP00000354554,MT-CYB
MT-ND1,MT-ND1,9606.ENSP00000354687,MT-ND1
MT-ND2,MT-ND2,9606.ENSP00000355046,MT-ND2
MT-ND3,MT-ND3,9606.ENSP00000355206,MT-ND3
MT-ND4,MT-ND4,9606.ENSP00000354961,MT-ND4
MT-ND4L,MT-ND4L,9606.ENSP00000354728,MT-ND4L
MT-ND5,MT-ND5,9606.ENSP00000354813,MT-ND5
MT-ND6,MT-ND6,9606.ENSP00000354665,MT-ND6
MTA1,MTA1,9606.ENSP00000333633,MTA1
MTA2,MTA2,9606.ENSP00000278823,MTA2
MTA3,MTA3,9606.ENSP00000385823,MTA3
MTDH,MTDH,9606.ENSP00000338235,MTDH
MTERF4,MTERF4,9606.ENSP00000480378,MTERF4
MTHFD2,MTHFD2,9606.ENSP00000377617,MTHFD2
MTIF2,MTIF2,9606.ENSP00000263629,MTIF2
MTNR1A,MTNR1A,9606.ENSP00000302811,MTNR1A
MTNR1B,MTNR1B,9606.ENSP00000257068,MTNR1B
MTOR,MTOR,9606.ENSP00000354558,MTOR
MTREX,MTREX,9606.ENSP00000230640,MTREX
MTTP,MTTP,9606.ENSP00000427679,MTTP
MTUS1,Mtus1,9606.ENSP00000262102,MTUS1
MTX1,MTX1,9606.ENSP00000357360,MTX1
MTX2,MTX2,9606.ENSP00000249442,MTX2
MTX3,MTX3,9606.ENSP00000424798,MTX3
MUC1,MUC1,9606.ENSP00000484824,MUC1
MUC5B,MUC5B,9606.ENSP00000436812,MUC5B
MUS81,MUS81,9606.ENSP00000307853,MUS81
MUSK,MUSK,9606.ENSP00000363571,MUSK
MVB12B,MVB12B,9606.ENSP00000354772,MVB12B
MXD1,MXD1,9606.ENSP00000264444,MXD1
MXI1,MXI1,9606.ENSP00000331152,MXI1
MYBBP1A,MYBBP1A,9606.ENSP00000370968,MYBBP1A
MYBL2,MYBL2,9606.ENSP00000217026,MYBL2
MYBPC1,MYBPC1,9606.ENSP00000400908,MYBPC1
MYC,MYC,9606.ENSP00000478887,MYC
MYCBP,MYCBP,9606.ENSP00000380702,MYCBP
MYCBP2,MYCBP2,9606.ENSP00000444596,MYCBP2
MYCBPAP,MYCBPAP,9606.ENSP00000498665,MYCBPAP
MYCN,MYCN,9606.ENSP00000281043,MYCN
MYD88,MYD88,9606.ENSP00000498321,MYD88
MYH10,MYH10,9606.ENSP00000353590,MYH10
MYH9,MYH9,9606.ENSP00000216181,MYH9
MYL12A,MYL12A,9606.ENSP00000464359,MYL12A
MYL12B,Myl12b,9606.ENSP00000463559,MYL12B
MYL6,MYL6,9606.ENSP00000446955,MYL6
MYLK,MYLK,9606.ENSP00000353452,MYLK
MYO15A,Myo15a,9606.ENSP00000495481,MYO15A
MYO1A,Myo1a,9606.ENSP00000393392,MYO1A
MYO1C,MYO1C,9606.ENSP00000496954,MYO1C
MYO1E,MYO1E,9606.ENSP00000288235,MYO1E
MYO3B,Myo3b,9606.ENSP00000386213,MYO3B
MYO5A,MYO5A,9606.ENSP00000382177,MYO5A
MYO5B,MYO5B,9606.ENSP00000285039,MYO5B
MYO7A,MYO7A,9606.ENSP00000386331,MYO7A
MYOCD,MYOCD,9606.ENSP00000401678,MYOCD
MYOD1,MYOD1,9606.ENSP00000250003,MYOD1
MYOG,Myog,9606.ENSP00000241651,MYOG
MYOM1,MYOM1,9606.ENSP00000348821,MYOM1
MYOZ2,Myoz2,9606.ENSP00000306997,MYOZ2
MYRIP,Myrip,9606.ENSP00000301972,MYRIP
MYSM1,MYSM1,9606.ENSP00000418734,MYSM1
MZB1,Mzb1,9606.ENSP00000303920,MZB1
N4BP2,N4BP2,9606.ENSP00000261435,N4BP2
NAA10,NAA10,9606.ENSP00000417763,NAA10
NAA15,NAA15,9606.ENSP00000296543,NAA15
NAA16,NAA16,9606.ENSP00000368716,NAA16
NAA20,NAA20,9606.ENSP00000335636,NAA20
NAA25,NAA25,9606.ENSP00000261745,NAA25
NAA30,NAA30,9606.ENSP00000452521,NAA30
NAA35,NAA35,9606.ENSP00000354972,NAA35
NAA38,NAA38,9606.ENSP00000332103,NAA38
NAA50,NAA50,9606.ENSP00000240922,NAA50
NABP1,NABP1,9606.ENSP00000403683,NABP1
NABP2,NABP2,9606.ENSP00000369545,NABP2
NACA,NACA,9606.ENSP00000448035,NACA
NACC1,Nacc1,9606.ENSP00000292431,NACC1
NAE1,NAE1,9606.ENSP00000351990,NAE1
NAIP,NAIP,9606.ENSP00000428657,NAIP
NALCN,NALCN,9606.ENSP00000251127,NALCN
NANOG,NANOG,9606.ENSP00000229307,NANOG
NANOS2,Nanos2,9606.ENSP00000341021,NANOS2
NAP1L1,NAP1L1,9606.ENSP00000477538,NAP1L1
NAPA,Napa,9606.ENSP00000263354,NAPA
NAPB,Napb,9606.ENSP00000482826,NAPB
NAPG,Napg,9606.ENSP00000324628,NAPG
NASP,NASP,9606.ENSP00000255120,NASP
NBAS,NBAS,9606.ENSP00000281513,NBAS
NBN,NBN,9606.ENSP00000265433,NBN
NBR1,NBR1,9606.ENSP00000343479,NBR1
NCAM1,Ncam1,9606.ENSP00000480132,NCAM1
NCAPD2,NCAPD2,9606.ENSP00000325017,NCAPD2
NCAPD3,NCAPD3,9606.ENSP00000433681,NCAPD3
NCAPG,NCAPG,9606.ENSP00000251496,NCAPG
NCAPG2,NCAPG2,9606.ENSP00000387007,NCAPG2
NCAPH,NCAPH,9606.ENSP00000240423,NCAPH
NCAPH2,NCAPH2,9606.ENSP00000299821,NCAPH2
NCBP1,NCBP1,9606.ENSP00000364289,NCBP1
NCBP2,NCBP2,9606.ENSP00000326806,NCBP2
NCBP3,NCBP3,9606.ENSP00000373657,NCBP3
NCF1,NCF1,9606.ENSP00000289473,NCF1
NCF2,NCF2,9606.ENSP00000356505,NCF2
NCF4,NCF4,9606.ENSP00000380334,NCF4
NCK1,NCK1,9606.ENSP00000417273,NCK1
NCKAP1,NCKAP1,9606.ENSP00000354251,NCKAP1
NCL,NCL,9606.ENSP00000318195,NCL
NCLN,NCLN,9606.ENSP00000246117,NCLN
NCOA1,NCOA1,9606.ENSP00000385216,NCOA1
NCOA2,NCOA2,9606.ENSP00000399968,NCOA2
NCOA3,NCOA3,9606.ENSP00000361066,NCOA3
NCOA4,NCOA4,9606.ENSP00000463027,NCOA4
NCOA5,NCOA5,9606.ENSP00000290231,NCOA5
NCOA6,NCOA6,9606.ENSP00000363929,NCOA6
NCOA7,NCOA7,9606.ENSP00000376269,NCOA7
NCOR1,NCOR1,9606.ENSP00000268712,NCOR1
NCOR2,NCOR2,9606.ENSP00000384018,NCOR2
NCR3,NCR3,9606.ENSP00000342156,NCR3
NCSTN,NCSTN,9606.ENSP00000294785,NCSTN
NDC1,NDC1,9606.ENSP00000360483,NDC1
NDC80,NDC80,9606.ENSP00000261597,NDC80
NDE1,NDE1,9606.ENSP00000379643,NDE1
NDFIP1,NDFIP1,9606.ENSP00000253814,NDFIP1
NDFIP2,NDFIP2,9606.ENSP00000480798,NDFIP2
NDN,Ndn,9606.ENSP00000497916,NDN
NDP,NDP,9606.ENSP00000495811,NDP
NDUFA1,NDUFA1,9606.ENSP00000360492,NDUFA1
NDUFA10,NDUFA10,9606.ENSP00000252711,NDUFA10
NDUFA11,NDUFA11,9606.ENSP00000389160,NDUFA11
NDUFA12,NDUFA12,9606.ENSP00000330737,NDUFA12
NDUFA13,NDUFA13,9606.ENSP00000423673,NDUFA13
NDUFA2,NDUFA2,9606.ENSP00000252102,NDUFA2
NDUFA3,NDUFA3,9606.ENSP00000418438,NDUFA3
NDUFA4,NDUFA4,9606.ENSP00000339720,NDUFA4
NDUFA5,NDUFA5,9606.ENSP00000417142,NDUFA5
NDUFA6,NDUFA6,9606.ENSP00000482543,NDUFA6
NDUFA7,NDUFA7,9606.ENSP00000301457,NDUFA7
NDUFA8,NDUFA8,9606.ENSP00000362873,NDUFA8
NDUFA9,NDUFA9,9606.ENSP00000266544,NDUFA9
NDUFAB1,NDUFAB1,9606.ENSP00000458770,NDUFAB1
NDUFAF1,NDUFAF1,9606.ENSP00000260361,NDUFAF1
NDUFB1,NDUFB1,9606.ENSP00000483888,NDUFB1
NDUFB10,NDUFB10,9606.ENSP00000268668,NDUFB10
NDUFB11,NDUFB11,9606.ENSP00000276062,NDUFB11
NDUFB2,NDUFB2,9606.ENSP00000419087,NDUFB2
NDUFB3,NDUFB3,9606.ENSP00000407336,NDUFB3
NDUFB4,NDUFB4,9606.ENSP00000184266,NDUFB4
NDUFB5,NDUFB5,9606.ENSP00000259037,NDUFB5
NDUFB6,NDUFB6,9606.ENSP00000369176,NDUFB6
NDUFB7,NDUFB7,9606.ENSP00000215565,NDUFB7
NDUFB8,NDUFB8,9606.ENSP00000299166,NDUFB8
NDUFB9,NDUFB9,9606.ENSP00000276689,NDUFB9
NDUFC1,NDUFC1,9606.ENSP00000441126,NDUFC1
NDUFC2,NDUFC2,9606.ENSP00000281031,NDUFC2
NDUFS1,NDUFS1,9606.ENSP00000392709,NDUFS1
NDUFS2,NDUFS2,9606.ENSP00000356972,NDUFS2
NDUFS3,NDUFS3,9606.ENSP00000263774,NDUFS3
NDUFS4,NDUFS4,9606.ENSP00000296684,NDUFS4
NDUFS5,NDUFS5,9606.ENSP00000362058,NDUFS5
NDUFS6,NDUFS6,9606.ENSP00000274137,NDUFS6
NDUFS7,NDUFS7,9606.ENSP00000233627,NDUFS7
NDUFS8,NDUFS8,9606.ENSP00000315774,NDUFS8
NDUFV1,NDUFV1,9606.ENSP00000497587,NDUFV1
NDUFV2,NDUFV2,9606.ENSP00000327268,NDUFV2
NDUFV3,NDUFV3,9606.ENSP00000346196,NDUFV3
NECAB3,NECAB3,9606.ENSP00000246190,NECAB3
NECTIN1,NECTIN1,9606.ENSP00000264025,NECTIN1
NECTIN3,NECTIN3,9606.ENSP00000418070,NECTIN3
NECTIN4,NECTIN4,9606.ENSP00000356991,NECTIN4
NEDD4,NEDD4,9606.ENSP00000424827,NEDD4
NEDD4L,NEDD4L,9606.ENSP00000383199,NEDD4L
NEDD8,NEDD8,9606.ENSP00000250495,NEDD8
NEDD9,NEDD9,9606.ENSP00000368759,NEDD9
NEIL1,NEIL1,9606.ENSP00000347170,NEIL1
NEIL2,NEIL2,9606.ENSP00000284503,NEIL2
NEK1,NEK1,9606.ENSP00000424757,NEK1
NEK2,NEK2,9606.ENSP00000355966,NEK2
NEK7,NEK7,9606.ENSP00000356355,NEK7
NEK8,NEK8,9606.ENSP00000268766,NEK8
NEK9,NEK9,9606.ENSP00000238616,NEK9
NELFA,NELFA,9606.ENSP00000445757,NELFA
NELFB,NELFB,9606.ENSP00000339495,NELFB
NELFCD,NELFCD,9606.ENSP00000473290,NELFCD
NELFE,NELFE,9606.ENSP00000364578,NELFE
NETO1,NETO1,9606.ENSP00000313088,NETO1
NETO2,Neto2,9606.ENSP00000455169,NETO2
NEU1,NEU1,9606.ENSP00000364782,NEU1
NEURL4,NEURL4,9606.ENSP00000382390,NEURL4
NEUROD1,Neurod1,9606.ENSP00000295108,NEUROD1
NF1,NF1,9606.ENSP00000351015,NF1
NF2,NF2,9606.ENSP00000344666,NF2
NFASC,Nfasc,9606.ENSP00000344786,NFASC
NFAT5,NFAT5,9606.ENSP00000338806,NFAT5
NFATC2,NFATC2,9606.ENSP00000379330,NFATC2
NFATC2IP,Nfatc2ip,9606.ENSP00000324792,NFATC2IP
NFE2L1,NFE2L1,9606.ENSP00000354855,NFE2L1
NFE2L2,NFE2L2,9606.ENSP00000380252,NFE2L2
NFE4,NFE4,9606.ENSP00000498569,NFE4
NFKB1,NFKB1,9606.ENSP00000226574,NFKB1
NFKB2,NFKB2,9606.ENSP00000358983,NFKB2
