dataset,n_nodes,n_edges,grid_index,grid_total,sim_metric,theta_sim,theta_overlap,runtime_sec,error,shen_modularity,modularity_overlap,modularity,internal_edge_density,conductance,normalized_cut,avg_transitivity,n_communities,max_community_size,coverage_ratio,uncovered_node_ratio,overlap_node_ratio,avg_memberships_per_covered_node,overlap_intensity
yeast,1613,41533,13,294,cosine,0.3,0.6,7.936850547790527,,0.2934099199541376,0.2934099199541376,0.49881294136464055,0.48818017312940204,0.26258435379802425,0.3090615993628163,0.8552237853689905,10,864,1.0,0.0,0.12709237445753255,1.1704897706137631,2.341463414634146
yeast,1613,41533,14,294,cosine,0.3,0.7,7.948964834213257,,0.2934099199541376,0.2934099199541376,0.49881294136464055,0.48818017312940204,0.26258435379802425,0.3090615993628163,0.8552237853689905,10,864,1.0,0.0,0.12709237445753255,1.1704897706137631,2.341463414634146
yeast,1613,41533,103,294,dice,0.2,0.5,9.91098165512085,,0.2890894828465193,0.2890894828465193,0.49881294136464055,0.45943988132937347,0.30293224598445023,0.3660584324009492,0.8393299903396649,10,858,1.0,0.0,0.13391196528208307,1.221946683199008,2.6574074074074074
yeast,1613,41533,104,294,dice,0.2,0.6,9.834089994430542,,0.2890894828465193,0.2890894828465193,0.49881294136464055,0.45943988132937347,0.30293224598445023,0.3660584324009492,0.8393299903396649,10,858,1.0,0.0,0.13391196528208307,1.221946683199008,2.6574074074074074
yeast,1613,41533,105,294,dice,0.2,0.7,9.833908081054688,,0.2890894828465193,0.2890894828465193,0.49881294136464055,0.45943988132937347,0.30293224598445023,0.3660584324009492,0.8393299903396649,10,858,1.0,0.0,0.13391196528208307,1.221946683199008,2.6574074074074074
yeast,1613,41533,7,294,cosine,0.2,0.7,10.59159779548645,,0.21062973967404441,0.21062973967404441,0.49881294136464055,0.45485975669144807,0.2900671717888612,0.3375662380330717,0.8247718226220874,9,967,1.0,0.0,0.2014879107253565,1.2882827030378177,2.4307692307692306
yeast,1613,41533,99,294,dice,0.2,0.1,7.244418621063232,,0.20448142584820733,0.20448142584820733,0.49881294136464055,0.4667514558131383,0.2992267137966873,0.34398937990303097,0.8370374295289734,9,1051,1.0,0.0,0.10291382517048978,1.1239925604463732,2.2048192771084336
yeast,1613,41533,100,294,dice,0.2,0.2,7.592313051223755,,0.20448142584820733,0.20448142584820733,0.49881294136464055,0.4667514558131383,0.2992267137966873,0.34398937990303097,0.8370374295289734,9,1051,1.0,0.0,0.10291382517048978,1.1239925604463732,2.2048192771084336
yeast,1613,41533,101,294,dice,0.2,0.3,8.60126280784607,,0.20448142584820733,0.20448142584820733,0.49881294136464055,0.4667514558131383,0.2992267137966873,0.34398937990303097,0.8370374295289734,9,1051,1.0,0.0,0.10291382517048978,1.1239925604463732,2.2048192771084336
yeast,1613,41533,102,294,dice,0.2,0.4,8.73009705543518,,0.20448142584820733,0.20448142584820733,0.49881294136464055,0.4667514558131383,0.2992267137966873,0.34398937990303097,0.8370374295289734,9,1051,1.0,0.0,0.10291382517048978,1.1239925604463732,2.2048192771084336
yeast,1613,41533,190,294,overlap,0.8,0.1,8.318406820297241,,0.20134669315992199,0.20134669315992199,0.49881294136464055,0.4278012916692068,0.1514846507292998,0.17099916000960386,0.8168795956867256,8,1108,1.0,0.0,0.2975821450712957,1.328580285182889,2.1041666666666665
yeast,1613,41533,191,294,overlap,0.8,0.2,8.351457357406616,,0.20134669315992199,0.20134669315992199,0.49881294136464055,0.4278012916692068,0.1514846507292998,0.17099916000960386,0.8168795956867256,8,1108,1.0,0.0,0.2975821450712957,1.328580285182889,2.1041666666666665
yeast,1613,41533,192,294,overlap,0.8,0.3,8.98117446899414,,0.20134669315992199,0.20134669315992199,0.49881294136464055,0.4278012916692068,0.1514846507292998,0.17099916000960386,0.8168795956867256,8,1108,1.0,0.0,0.2975821450712957,1.328580285182889,2.1041666666666665
yeast,1613,41533,193,294,overlap,0.8,0.4,10.110491752624512,,0.20134669315992199,0.20134669315992199,0.49881294136464055,0.4278012916692068,0.1514846507292998,0.17099916000960386,0.8168795956867256,8,1108,1.0,0.0,0.2975821450712957,1.328580285182889,2.1041666666666665
yeast,1613,41533,194,294,overlap,0.8,0.5,10.018066883087158,,0.20134669315992199,0.20134669315992199,0.49881294136464055,0.4278012916692068,0.1514846507292998,0.17099916000960386,0.8168795956867256,8,1108,1.0,0.0,0.2975821450712957,1.328580285182889,2.1041666666666665
yeast,1613,41533,195,294,overlap,0.8,0.6,10.121908187866211,,0.20134669315992199,0.20134669315992199,0.49881294136464055,0.4278012916692068,0.1514846507292998,0.17099916000960386,0.8168795956867256,8,1108,1.0,0.0,0.2975821450712957,1.328580285182889,2.1041666666666665
yeast,1613,41533,196,294,overlap,0.8,0.7,9.968353509902954,,0.20134669315992199,0.20134669315992199,0.49881294136464055,0.4278012916692068,0.1514846507292998,0.17099916000960386,0.8168795956867256,8,1108,1.0,0.0,0.2975821450712957,1.328580285182889,2.1041666666666665
yeast,1613,41533,1,294,cosine,0.2,0.1,7.2102649211883545,,0.12417105178116317,0.12417105178116317,0.49881294136464055,0.481659989607694,0.28312451499053254,0.3194685095468788,0.8347455808880451,8,1175,1.0,0.0,0.11221326720396776,1.115313081215127,2.027624309392265
yeast,1613,41533,2,294,cosine,0.2,0.2,7.157562255859375,,0.12417105178116317,0.12417105178116317,0.49881294136464055,0.481659989607694,0.28312451499053254,0.3194685095468788,0.8347455808880451,8,1175,1.0,0.0,0.11221326720396776,1.115313081215127,2.027624309392265
yeast,1613,41533,3,294,cosine,0.2,0.3,7.155595302581787,,0.12417105178116317,0.12417105178116317,0.49881294136464055,0.481659989607694,0.28312451499053254,0.3194685095468788,0.8347455808880451,8,1175,1.0,0.0,0.11221326720396776,1.115313081215127,2.027624309392265
yeast,1613,41533,4,294,cosine,0.2,0.4,7.191293954849243,,0.12417105178116317,0.12417105178116317,0.49881294136464055,0.481659989607694,0.28312451499053254,0.3194685095468788,0.8347455808880451,8,1175,1.0,0.0,0.11221326720396776,1.115313081215127,2.027624309392265
yeast,1613,41533,5,294,cosine,0.2,0.5,8.15025544166565,,0.12417105178116317,0.12417105178116317,0.49881294136464055,0.481659989607694,0.28312451499053254,0.3194685095468788,0.8347455808880451,8,1175,1.0,0.0,0.11221326720396776,1.115313081215127,2.027624309392265
yeast,1613,41533,6,294,cosine,0.2,0.6,8.563886165618896,,0.12417105178116317,0.12417105178116317,0.49881294136464055,0.481659989607694,0.28312451499053254,0.3194685095468788,0.8347455808880451,8,1175,1.0,0.0,0.11221326720396776,1.115313081215127,2.027624309392265
