node_A,node_B,score
RPL26B,RPS24A,0.997
RPL26B,RPS24B,0.999
RPL26B,RPS25A,0.996
RPL26B,RPS25B,0.983
RPL26B,RPS26A,0.996
RPL26B,RPS26B,0.996
RPL26B,RPS27A,0.996
RPL26B,RPS27B,0.997
RPL26B,RPS28A,0.993
RPL26B,RPS28B,0.993
RPL26B,RPS29A,0.982
RPL26B,RPS29B,0.981
RPL26B,RPS3,0.999
RPL26B,RPS30A,0.989
RPL26B,RPS30B,0.992
RPL26B,RPS31,0.994
RPL26B,RPS4A,0.995
RPL26B,RPS4B,0.994
RPL26B,RPS5,0.998
RPL26B,RPS6A,0.994
RPL26B,RPS6B,0.996
RPL26B,RPS7A,0.996
RPL26B,RPS7B,0.974
RPL26B,RPS8A,0.994
RPL26B,RPS8B,0.995
RPL26B,RPS9A,0.963
RPL26B,RPS9B,0.995
RPL26B,RRN7,0.835
RPL26B,RSM10,0.951
RPL26B,RSM18,0.928
RPL26B,RSM19,0.485
RPL26B,RSM23,0.925
RPL26B,RSM24,0.695
RPL26B,RSM26,0.551
RPL26B,RSM7,0.95
RPL26B,RTC6,0.989
RPL26B,SBH1,0.702
RPL26B,SBH2,0.711
RPL26B,SEC61,0.952
RPL26B,SEC65,0.806
RPL26B,SNU114,0.818
RPL26B,SNU13,0.868
RPL26B,SRP101,0.915
RPL26B,SRP102,0.623
RPL26B,SRP14,0.687
RPL26B,SRP21,0.795
RPL26B,SRP54,0.932
RPL26B,SRP68,0.848
RPL26B,SRP72,0.692
RPL26B,SSH1,0.952
RPL26B,SSS1,0.826
RPL26B,SSZ1,0.46
RPL26B,STT3,0.9
RPL26B,SUB2,0.447
RPL26B,SUI2,0.622
RPL26B,SUI3,0.567
RPL26B,SUP45,0.448
RPL26B,SWS2,0.882
RPL26B,TEF1,0.544
RPL26B,TEF2,0.52
RPL26B,TEF4,0.697
RPL26B,TIF1,0.663
RPL26B,TIF11,0.959
RPL26B,TIF34,0.484
RPL26B,TIF35,0.418
RPL26B,UTP8,0.452
RPL26B,VMA11,0.461
RPL26B,VMA3,0.461
RPL26B,YML6,0.871
RPL27A,RPL27B,0.984
RPL27A,RPL28,0.999
RPL27A,RPL29,0.999
RPL27A,RPL2A,0.999
RPL27A,RPL2B,0.998
RPL27A,RPL3,0.999
RPL27A,RPL30,0.999
RPL27A,RPL31A,0.999
RPL27A,RPL31B,0.996
RPL27A,RPL32,0.999
RPL27A,RPL33A,0.999
RPL27A,RPL33B,0.989
RPL27A,RPL34A,0.998
RPL27A,RPL34B,0.997
RPL27A,RPL35A,0.999
RPL27A,RPL35B,0.998
RPL27A,RPL36A,0.997
RPL27A,RPL36B,0.999
RPL27A,RPL37A,0.998
RPL27A,RPL37B,0.997
RPL27A,RPL38,0.999
RPL27A,RPL39,0.999
RPL27A,RPL40A,0.994
RPL27A,RPL40B,0.994
RPL27A,RPL41A,0.879
RPL27A,RPL41B,0.812
RPL27A,RPL42A,0.992
RPL27A,RPL42B,0.992
RPL27A,RPL43A,0.996
RPL27A,RPL43B,0.996
RPL27A,RPL4A,0.994
RPL27A,RPL4B,0.993
RPL27A,RPL5,0.999
RPL27A,RPL6A,0.997
RPL27A,RPL6B,0.997
RPL27A,RPL7A,0.999
RPL27A,RPL7B,0.993
RPL27A,RPL8A,0.998
RPL27A,RPL8B,0.999
RPL27A,RPL9A,0.998
RPL27A,RPL9B,0.999
RPL27A,RPN2,0.421
RPL27A,RPP0,0.999
RPL27A,RPP1A,0.998
RPL27A,RPP1B,0.949
RPL27A,RPP2A,0.988
RPL27A,RPP2B,0.985
RPL27A,RPS0A,0.997
RPL27A,RPS0B,0.996
RPL27A,RPS10A,0.998
RPL27A,RPS10B,0.985
RPL27A,RPS11A,0.996
RPL27A,RPS11B,0.995
RPL27A,RPS12,0.999
RPL27A,RPS13,0.999
RPL27A,RPS14A,0.996
RPL27A,RPS14B,0.992
RPL27A,RPS15,0.999
RPL27A,RPS16A,0.995
RPL27A,RPS16B,0.997
RPL27A,RPS17A,0.997
RPL27A,RPS17B,0.997
RPL27A,RPS18A,0.996
RPL27A,RPS18B,0.996
RPL27A,RPS19A,0.998
RPL27A,RPS19B,0.991
RPL27A,RPS1A,0.997
RPL27A,RPS1B,0.996
RPL27A,RPS2,0.998
RPL27A,RPS20,0.998
RPL27A,RPS21A,0.945
RPL27A,RPS21B,0.998
RPL27A,RPS22A,0.998
RPL27A,RPS22B,0.976
RPL27A,RPS23A,0.996
RPL27A,RPS23B,0.995
RPL27A,RPS24A,0.999
RPL27A,RPS24B,0.997
RPL27A,RPS25A,0.996
RPL27A,RPS25B,0.974
RPL27A,RPS26A,0.997
RPL27A,RPS26B,0.997
RPL27A,RPS27A,0.997
RPL27A,RPS27B,0.998
RPL27A,RPS28A,0.991
RPL27A,RPS28B,0.992
RPL27A,RPS29A,0.994
RPL27A,RPS29B,0.965
RPL27A,RPS3,0.999
RPL27A,RPS30A,0.99
RPL27A,RPS30B,0.991
RPL27A,RPS31,0.999
RPL27A,RPS4A,0.997
RPL27A,RPS4B,0.996
RPL27A,RPS5,0.999
RPL27A,RPS6A,0.996
RPL27A,RPS6B,0.996
RPL27A,RPS7A,0.998
RPL27A,RPS7B,0.98
RPL27A,RPS8A,0.994
RPL27A,RPS8B,0.992
RPL27A,RPS9A,0.995
RPL27A,RPS9B,0.996
RPL27A,RRN7,0.834
RPL27A,RRP6,0.831
RPL27A,RSM10,0.8
RPL27A,RSM7,0.907
RPL27A,SBH1,0.781
RPL27A,SBH2,0.788
RPL27A,SEC61,0.847
RPL27A,SEC65,0.873
RPL27A,SKI2,0.802
RPL27A,SKI3,0.852
RPL27A,SKI8,0.8
RPL27A,SMD2,0.471
RPL27A,SMX2,0.42
RPL27A,SNU114,0.579
RPL27A,SNU13,0.697
RPL27A,SRP101,0.64
RPL27A,SRP102,0.648
RPL27A,SRP14,0.833
RPL27A,SRP21,0.832
RPL27A,SRP54,0.838
RPL27A,SRP68,0.883
RPL27A,SRP72,0.81
RPL27A,SSH1,0.718
RPL27A,SSS1,0.858
RPL27A,SSZ1,0.555
RPL27A,STE4,0.48
RPL27A,STT3,0.899
RPL27A,SUI2,0.693
RPL27A,SUI3,0.582
RPL27A,SUP45,0.684
RPL27A,SWS2,0.868
RPL27A,TEF1,0.646
RPL27A,TEF2,0.634
RPL27A,TEF4,0.658
RPL27A,TIF1,0.476
RPL27A,TIF11,0.687
RPL27A,TIF34,0.625
RPL27A,TIF35,0.498
RPL27A,YML6,0.621
RPL27A,ZUO1,0.509
RPL27B,RPL28,0.995
RPL27B,RPL29,0.995
RPL27B,RPL2A,0.992
RPL27B,RPL2B,0.991
RPL27B,RPL3,0.994
RPL27B,RPL30,0.997
RPL27B,RPL31A,0.989
RPL27B,RPL31B,0.991
RPL27B,RPL32,0.996
RPL27B,RPL33A,0.989
RPL27B,RPL33B,0.991
RPL27B,RPL34A,0.999
RPL27B,RPL34B,0.988
RPL27B,RPL35A,0.999
RPL27B,RPL35B,0.999
RPL27B,RPL36A,0.989
RPL27B,RPL36B,0.98
RPL27B,RPL37A,0.998
RPL27B,RPL37B,0.998
RPL27B,RPL38,0.996
RPL27B,RPL39,0.995
RPL27B,RPL40A,0.969
RPL27B,RPL40B,0.971
RPL27B,RPL41A,0.416
RPL27B,RPL42A,0.963
RPL27B,RPL42B,0.96
RPL27B,RPL43A,0.984
RPL27B,RPL43B,0.98
RPL27B,RPL4A,0.976
RPL27B,RPL4B,0.972
RPL27B,RPL5,0.998
RPL27B,RPL6A,0.989
RPL27B,RPL6B,0.988
RPL27B,RPL7A,0.978
RPL27B,RPL7B,0.974
RPL27B,RPL8A,0.995
RPL27B,RPL8B,0.995
RPL27B,RPL9A,0.989
RPL27B,RPL9B,0.982
RPL27B,RPN1,0.578
RPL27B,RPN10,0.419
RPL27B,RPN11,0.584
RPL27B,RPN2,0.421
RPL27B,RPO26,0.428
RPL27B,RPP0,0.986
RPL27B,RPP1A,0.949
RPL27B,RPP1B,0.954
RPL27B,RPP2A,0.957
RPL27B,RPP2B,0.931
RPL27B,RPS0A,0.98
RPL27B,RPS0B,0.979
RPL27B,RPS10A,0.988
RPL27B,RPS10B,0.985
RPL27B,RPS11A,0.985
RPL27B,RPS11B,0.983
RPL27B,RPS12,0.994
RPL27B,RPS13,0.996
RPL27B,RPS14A,0.978
RPL27B,RPS14B,0.969
RPL27B,RPS15,0.995
RPL27B,RPS16A,0.979
RPL27B,RPS16B,0.989
RPL27B,RPS17A,0.985
RPL27B,RPS17B,0.988
RPL27B,RPS18A,0.978
RPL27B,RPS18B,0.979
RPL27B,RPS19A,0.99
RPL27B,RPS19B,0.987
RPL27B,RPS1A,0.982
RPL27B,RPS1B,0.987
RPL27B,RPS2,0.994
RPL27B,RPS20,0.994
RPL27B,RPS21A,0.72
RPL27B,RPS21B,0.993
RPL27B,RPS22A,0.989
RPL27B,RPS22B,0.982
RPL27B,RPS23A,0.983
RPL27B,RPS23B,0.978
RPL27B,RPS24A,0.992
RPL27B,RPS24B,0.99
RPL27B,RPS25A,0.982
RPL27B,RPS25B,0.983
RPL27B,RPS26A,0.986
RPL27B,RPS26B,0.989
RPL27B,RPS27A,0.99
RPL27B,RPS27B,0.992
RPL27B,RPS28A,0.966
RPL27B,RPS28B,0.971
RPL27B,RPS29A,0.973
RPL27B,RPS29B,0.97
RPL27B,RPS3,0.994
RPL27B,RPS30A,0.944
RPL27B,RPS30B,0.96
RPL27B,RPS31,0.995
RPL27B,RPS4A,0.985
RPL27B,RPS4B,0.978
RPL27B,RPS5,0.995
RPL27B,RPS6A,0.977
RPL27B,RPS6B,0.989
RPL27B,RPS7A,0.985
RPL27B,RPS7B,0.987
RPL27B,RPS8A,0.964
RPL27B,RPS8B,0.967
RPL27B,RPS9A,0.97
RPL27B,RPS9B,0.987
RPL27B,RRN7,0.834
RPL27B,RSA3,0.906
RPL27B,RSM10,0.8
RPL27B,RSM7,0.906
RPL27B,SBH1,0.783
RPL27B,SBH2,0.793
RPL27B,SEC61,0.854
RPL27B,SEC65,0.874
RPL27B,SKI2,0.422
RPL27B,SMD2,0.481
RPL27B,SMX2,0.54
RPL27B,SNU114,0.579
RPL27B,SNU13,0.748
RPL27B,SRP101,0.639
RPL27B,SRP102,0.654
RPL27B,SRP14,0.837
RPL27B,SRP21,0.836
RPL27B,SRP54,0.838
RPL27B,SRP68,0.884
RPL27B,SRP72,0.81
RPL27B,SSH1,0.718
RPL27B,SSS1,0.87
RPL27B,SSZ1,0.438
RPL27B,STE4,0.48
RPL27B,STT3,0.898
RPL27B,SUB2,0.406
RPL27B,SUI2,0.689
RPL27B,SUI3,0.601
RPL27B,SUP35,0.442
RPL27B,SUP45,0.685
RPL27B,SWS2,0.869
RPL27B,TEF1,0.646
RPL27B,TEF2,0.647
RPL27B,TEF4,0.678
RPL27B,TFG1,0.42
RPL27B,TIF1,0.481
RPL27B,TIF11,0.42
RPL27B,TIF34,0.65
RPL27B,TIF35,0.549
RPL27B,UTP10,0.485
RPL27B,YML6,0.621
RPL27B,ZUO1,0.416
RPL28,RPL29,0.999
RPL28,RPL2A,0.999
RPL28,RPL2B,0.999
RPL28,RPL3,0.999
RPL28,RPL30,0.999
RPL28,RPL31A,0.998
RPL28,RPL31B,0.998
RPL28,RPL32,0.999
RPL28,RPL33A,0.999
RPL28,RPL33B,0.992
RPL28,RPL34A,0.998
RPL28,RPL34B,0.998
RPL28,RPL35A,0.998
RPL28,RPL35B,0.998
RPL28,RPL36A,0.998
RPL28,RPL36B,0.999
RPL28,RPL37A,0.998
RPL28,RPL37B,0.998
RPL28,RPL38,0.999
RPL28,RPL39,0.999
RPL28,RPL40A,0.997
RPL28,RPL40B,0.997
RPL28,RPL41A,0.849
RPL28,RPL41B,0.818
RPL28,RPL42A,0.997
RPL28,RPL42B,0.996
RPL28,RPL43A,0.998
RPL28,RPL43B,0.997
RPL28,RPL4A,0.998
RPL28,RPL4B,0.997
RPL28,RPL5,0.999
RPL28,RPL6A,0.998
RPL28,RPL6B,0.998
RPL28,RPL7A,0.999
RPL28,RPL7B,0.998
RPL28,RPL8A,0.998
RPL28,RPL8B,0.999
RPL28,RPL9A,0.998
RPL28,RPL9B,0.999
RPL28,RPN2,0.4
RPL28,RPN6,0.4
RPL28,RPO26,0.718
RPL28,RPO31,0.848
RPL28,RPP0,0.999
RPL28,RPP1A,0.999
RPL28,RPP1B,0.989
RPL28,RPP2A,0.997
RPL28,RPP2B,0.998
RPL28,RPS0A,0.999
RPL28,RPS0B,0.998
RPL28,RPS10A,0.999
RPL28,RPS10B,0.99
RPL28,RPS11A,0.997
RPL28,RPS11B,0.997
RPL28,RPS12,0.999
RPL28,RPS13,0.999
RPL28,RPS14A,0.999
RPL28,RPS14B,0.998
RPL28,RPS15,0.999
RPL28,RPS16A,0.998
RPL28,RPS16B,0.999
RPL28,RPS17A,0.998
RPL28,RPS17B,0.998
RPL28,RPS18A,0.999
RPL28,RPS18B,0.999
RPL28,RPS19A,0.998
RPL28,RPS19B,0.998
RPL28,RPS1A,0.998
RPL28,RPS1B,0.998
RPL28,RPS2,0.999
RPL28,RPS20,0.999
RPL28,RPS21A,0.952
RPL28,RPS21B,0.999
RPL28,RPS22A,0.999
RPL28,RPS22B,0.992
RPL28,RPS23A,0.999
RPL28,RPS23B,0.998
RPL28,RPS24A,0.998
RPL28,RPS24B,0.997
RPL28,RPS25A,0.998
RPL28,RPS25B,0.993
RPL28,RPS26A,0.997
RPL28,RPS26B,0.998
RPL28,RPS27A,0.998
RPL28,RPS27B,0.998
RPL28,RPS28A,0.996
RPL28,RPS28B,0.998
RPL28,RPS29A,0.998
RPL28,RPS29B,0.997
RPL28,RPS3,0.999
RPL28,RPS30A,0.996
RPL28,RPS30B,0.997
RPL28,RPS31,0.999
RPL28,RPS4A,0.998
RPL28,RPS4B,0.997
RPL28,RPS5,0.999
RPL28,RPS6A,0.998
RPL28,RPS6B,0.998
RPL28,RPS7A,0.998
RPL28,RPS7B,0.986
RPL28,RPS8A,0.998
RPL28,RPS8B,0.998
RPL28,RPS9A,0.998
RPL28,RPS9B,0.999
RPL28,RRN7,0.93
RPL28,RRP6,0.813
RPL28,RSM10,0.951
RPL28,RSM18,0.941
RPL28,RSM19,0.914
RPL28,RSM23,0.945
RPL28,RSM24,0.928
RPL28,RSM26,0.68
RPL28,RSM27,0.747
RPL28,RSM7,0.982
RPL28,RTC6,0.989
RPL28,RVB1,0.597
RPL28,SAM50,0.418
RPL28,SBH1,0.909
RPL28,SBH2,0.915
RPL28,SEC61,0.981
RPL28,SEC65,0.931
RPL28,SKI2,0.808
RPL28,SKI3,0.824
RPL28,SKI8,0.804
RPL28,SLM1,0.663
RPL28,SLM2,0.663
RPL28,SNU114,0.863
RPL28,SNU13,0.834
RPL28,SRP101,0.944
RPL28,SRP102,0.796
RPL28,SRP14,0.911
RPL28,SRP21,0.932
RPL28,SRP54,0.963
RPL28,SRP68,0.932
RPL28,SRP72,0.913
RPL28,SSH1,0.954
RPL28,SSS1,0.929
RPL28,SSZ1,0.523
RPL28,STE4,0.613
RPL28,STT3,0.942
RPL28,SUB2,0.477
RPL28,SUI2,0.759
RPL28,SUI3,0.562
RPL28,SUP35,0.727
RPL28,SUP45,0.848
RPL28,SWS2,0.975
RPL28,TEF1,0.74
RPL28,TEF2,0.725
RPL28,TEF4,0.885
RPL28,TIF1,0.587
RPL28,TIF11,0.956
RPL28,TIF34,0.585
RPL28,TIF35,0.469
RPL28,TOP3,0.501
RPL28,TUB1,0.419
RPL28,TUB2,0.48
RPL28,UPF3,0.602
RPL28,UTP8,0.4
RPL28,VMA1,0.422
RPL28,VMA11,0.522
RPL28,VMA3,0.522
RPL28,VMA7,0.433
RPL28,YML6,0.841
RPL29,RPL2A,0.998
RPL29,RPL2B,0.998
RPL29,RPL3,0.999
RPL29,RPL30,0.999
RPL29,RPL31A,0.999
RPL29,RPL31B,0.998
RPL29,RPL32,0.999
RPL29,RPL33A,0.999
RPL29,RPL33B,0.993
RPL29,RPL34A,0.998
RPL29,RPL34B,0.998
RPL29,RPL35A,0.998
RPL29,RPL35B,0.998
RPL29,RPL36A,0.999
RPL29,RPL36B,0.999
RPL29,RPL37A,0.999
RPL29,RPL37B,0.999
RPL29,RPL38,0.999
RPL29,RPL39,0.999
RPL29,RPL40A,0.996
RPL29,RPL40B,0.995
RPL29,RPL41A,0.946
RPL29,RPL41B,0.909
RPL29,RPL42A,0.997
RPL29,RPL42B,0.997
RPL29,RPL43A,0.998
RPL29,RPL43B,0.998
RPL29,RPL4A,0.998
RPL29,RPL4B,0.998
RPL29,RPL5,0.999
RPL29,RPL6A,0.998
RPL29,RPL6B,0.998
RPL29,RPL7A,0.999
RPL29,RPL7B,0.997
RPL29,RPL8A,0.997
RPL29,RPL8B,0.999
RPL29,RPL9A,0.998
RPL29,RPL9B,0.999
RPL29,RPP0,0.999
RPL29,RPP1A,0.999
RPL29,RPP1B,0.99
RPL29,RPP2A,0.997
RPL29,RPP2B,0.996
RPL29,RPS0A,0.998
RPL29,RPS0B,0.997
RPL29,RPS10A,0.998
RPL29,RPS10B,0.988
RPL29,RPS11A,0.997
RPL29,RPS11B,0.997
RPL29,RPS12,0.999
RPL29,RPS13,0.999
RPL29,RPS14A,0.997
RPL29,RPS14B,0.997
RPL29,RPS15,0.999
RPL29,RPS16A,0.998
RPL29,RPS16B,0.998
RPL29,RPS17A,0.998
RPL29,RPS17B,0.997
RPL29,RPS18A,0.998
RPL29,RPS18B,0.998
RPL29,RPS19A,0.998
RPL29,RPS19B,0.99
RPL29,RPS1A,0.997
RPL29,RPS1B,0.997
RPL29,RPS2,0.999
RPL29,RPS20,0.999
RPL29,RPS21A,0.959
RPL29,RPS21B,0.999
RPL29,RPS22A,0.997
RPL29,RPS22B,0.982
RPL29,RPS23A,0.997
RPL29,RPS23B,0.997
RPL29,RPS24A,0.997
RPL29,RPS24B,0.997
RPL29,RPS25A,0.999
RPL29,RPS25B,0.994
RPL29,RPS26A,0.999
RPL29,RPS26B,0.997
RPL29,RPS27A,0.997
RPL29,RPS27B,0.998
RPL29,RPS28A,0.998
RPL29,RPS28B,0.997
RPL29,RPS29A,0.999
RPL29,RPS29B,0.998
RPL29,RPS3,0.999
RPL29,RPS30A,0.998
RPL29,RPS30B,0.998
RPL29,RPS31,0.999
RPL29,RPS4A,0.996
RPL29,RPS4B,0.995
RPL29,RPS5,0.999
RPL29,RPS6A,0.997
RPL29,RPS6B,0.997
RPL29,RPS7A,0.998
RPL29,RPS7B,0.986
RPL29,RPS8A,0.998
RPL29,RPS8B,0.997
RPL29,RPS9A,0.997
RPL29,RPS9B,0.998
RPL29,RRN7,0.929
RPL29,RSM10,0.981
RPL29,RSM7,0.979
RPL29,SBH1,0.92
RPL29,SBH2,0.919
RPL29,SEC61,0.926
RPL29,SEC65,0.931
RPL29,SKI2,0.8
RPL29,SKI3,0.8
RPL29,SKI8,0.8
RPL29,SMD2,0.439
RPL29,SMX2,0.452
RPL29,SNU114,0.687
RPL29,SNU13,0.933
RPL29,SRP101,0.791
RPL29,SRP102,0.787
RPL29,SRP14,0.915
RPL29,SRP21,0.928
RPL29,SRP54,0.924
RPL29,SRP68,0.924
RPL29,SRP72,0.92
RPL29,SSH1,0.807
RPL29,SSS1,0.96
RPL29,STE4,0.613
RPL29,STT3,0.625
RPL29,SUI2,0.553
RPL29,SUI3,0.557
RPL29,SUP35,0.454
RPL29,SUP45,0.647
RPL29,SWC3,0.433
RPL29,SWS2,0.977
RPL29,TEF1,0.548
RPL29,TEF2,0.492
RPL29,TEF4,0.86
RPL29,TIF11,0.72
RPL29,TIF35,0.419
RPL29,TOM5,0.587
RPL29,TOM7,0.568
RPL29,YML6,0.883
RPL2A,RPL2B,0.948
RPL2A,RPL3,0.999
RPL2A,RPL30,0.998
RPL2A,RPL31A,0.997
RPL2A,RPL31B,0.977
RPL2A,RPL32,0.999
RPL2A,RPL33A,0.997
RPL2A,RPL33B,0.983
RPL2A,RPL34A,0.998
RPL2A,RPL34B,0.998
RPL2A,RPL35A,0.996
RPL2A,RPL35B,0.994
RPL2A,RPL36A,0.996
RPL2A,RPL36B,0.996
RPL2A,RPL37A,0.998
RPL2A,RPL37B,0.997
RPL2A,RPL38,0.998
RPL2A,RPL39,0.997
RPL2A,RPL40A,0.993
RPL2A,RPL40B,0.991
RPL2A,RPL41A,0.833
RPL2A,RPL41B,0.818
RPL2A,RPL42A,0.991
RPL2A,RPL42B,0.992
RPL2A,RPL43A,0.999
RPL2A,RPL43B,0.999
RPL2A,RPL4A,0.999
RPL2A,RPL4B,0.998
RPL2A,RPL5,0.999
RPL2A,RPL6A,0.999
RPL2A,RPL6B,0.999
RPL2A,RPL7A,0.997
RPL2A,RPL7B,0.995
RPL2A,RPL8A,0.999
RPL2A,RPL8B,0.999
RPL2A,RPL9A,0.998
RPL2A,RPL9B,0.998
RPL2A,RPO26,0.743
RPL2A,RPO31,0.768
RPL2A,RPP0,0.999
RPL2A,RPP1A,0.992
RPL2A,RPP1B,0.963
RPL2A,RPP2A,0.995
RPL2A,RPP2B,0.972
RPL2A,RPS0A,0.998
RPL2A,RPS0B,0.996
RPL2A,RPS10A,0.996
RPL2A,RPS10B,0.967
RPL2A,RPS11A,0.997
RPL2A,RPS11B,0.997
RPL2A,RPS12,0.999
RPL2A,RPS13,0.999
RPL2A,RPS14A,0.997
RPL2A,RPS14B,0.995
RPL2A,RPS15,0.999
RPL2A,RPS16A,0.995
RPL2A,RPS16B,0.996
RPL2A,RPS17A,0.996
RPL2A,RPS17B,0.995
RPL2A,RPS18A,0.998
RPL2A,RPS18B,0.997
RPL2A,RPS19A,0.996
RPL2A,RPS19B,0.996
RPL2A,RPS1A,0.997
RPL2A,RPS1B,0.996
RPL2A,RPS2,0.999
RPL2A,RPS20,0.998
RPL2A,RPS21A,0.944
RPL2A,RPS21B,0.998
RPL2A,RPS22A,0.997
RPL2A,RPS22B,0.961
RPL2A,RPS23A,0.996
RPL2A,RPS23B,0.996
RPL2A,RPS24A,0.997
RPL2A,RPS24B,0.997
RPL2A,RPS25A,0.995
RPL2A,RPS25B,0.977
RPL2A,RPS26A,0.996
RPL2A,RPS26B,0.996
RPL2A,RPS27A,0.992
RPL2A,RPS27B,0.995
RPL2A,RPS28A,0.99
RPL2A,RPS28B,0.991
RPL2A,RPS29A,0.994
RPL2A,RPS29B,0.992
RPL2A,RPS3,0.999
RPL2A,RPS30A,0.989
RPL2A,RPS30B,0.989
RPL2A,RPS31,0.999
RPL2A,RPS4A,0.998
RPL2A,RPS4B,0.997
RPL2A,RPS5,0.999
RPL2A,RPS6A,0.994
RPL2A,RPS6B,0.996
RPL2A,RPS7A,0.997
RPL2A,RPS7B,0.971
RPL2A,RPS8A,0.995
RPL2A,RPS8B,0.994
RPL2A,RPS9A,0.993
RPL2A,RPS9B,0.996
RPL2A,RPT1,0.473
RPL2A,RPT2,0.459
RPL2A,RPT3,0.412
RPL2A,RPT6,0.484
RPL2A,RRN7,0.837
RPL2A,RRP6,0.813
RPL2A,RSM10,0.878
RPL2A,RSM18,0.919
RPL2A,RSM19,0.855
RPL2A,RSM23,0.908
RPL2A,RSM24,0.857
RPL2A,RSM26,0.478
RPL2A,RSM27,0.632
RPL2A,RSM7,0.924
RPL2A,RTC6,0.98
RPL2A,RVB1,0.469
RPL2A,RVB2,0.402
RPL2A,SAM50,0.421
RPL2A,SBH1,0.698
RPL2A,SBH2,0.702
RPL2A,SEC61,0.931
RPL2A,SEC65,0.879
RPL2A,SKI2,0.82
RPL2A,SKI3,0.8
RPL2A,SKI8,0.803
RPL2A,SKP1,0.625
RPL2A,SLM1,0.419
RPL2A,SLM2,0.419
RPL2A,SNU114,0.724
RPL2A,SNU13,0.81
RPL2A,SRP101,0.855
RPL2A,SRP102,0.661
RPL2A,SRP14,0.829
RPL2A,SRP21,0.887
RPL2A,SRP54,0.933
RPL2A,SRP68,0.905
RPL2A,SRP72,0.799
RPL2A,SSH1,0.881
RPL2A,SSS1,0.828
RPL2A,SSZ1,0.468
RPL2A,STE4,0.479
RPL2A,STT3,0.904
RPL2A,SUI2,0.649
RPL2A,SUI3,0.531
RPL2A,SUP35,0.401
RPL2A,SUP45,0.74
RPL2A,SWS2,0.878
RPL2A,TEF1,0.743
RPL2A,TEF2,0.703
RPL2A,TEF4,0.917
RPL2A,TIF1,0.561
RPL2A,TIF11,0.923
RPL2A,TIF34,0.616
RPL2A,TIF35,0.46
RPL2A,UTP22,0.407
RPL2A,UTP8,0.464
RPL2A,VMA11,0.511
RPL2A,VMA3,0.55
RPL2A,YKE2,0.418
RPL2A,YML6,0.774
RPL2B,RPL3,0.999
RPL2B,RPL30,0.998
RPL2B,RPL31A,0.995
RPL2B,RPL31B,0.973
RPL2B,RPL32,0.999
RPL2B,RPL33A,0.997
RPL2B,RPL33B,0.984
RPL2B,RPL34A,0.998
RPL2B,RPL34B,0.998
RPL2B,RPL35A,0.996
RPL2B,RPL35B,0.995
RPL2B,RPL36A,0.995
RPL2B,RPL36B,0.995
RPL2B,RPL37A,0.997
RPL2B,RPL37B,0.997
RPL2B,RPL38,0.997
RPL2B,RPL39,0.997
RPL2B,RPL40A,0.993
RPL2B,RPL40B,0.992
RPL2B,RPL41A,0.83
RPL2B,RPL41B,0.818
RPL2B,RPL42A,0.991
RPL2B,RPL42B,0.992
RPL2B,RPL43A,0.999
RPL2B,RPL43B,0.999
RPL2B,RPL4A,0.998
RPL2B,RPL4B,0.998
RPL2B,RPL5,0.999
RPL2B,RPL6A,0.998
RPL2B,RPL6B,0.998
RPL2B,RPL7A,0.997
RPL2B,RPL7B,0.995
RPL2B,RPL8A,0.998
RPL2B,RPL8B,0.999
RPL2B,RPL9A,0.998
RPL2B,RPL9B,0.998
RPL2B,RPO26,0.743
RPL2B,RPO31,0.768
RPL2B,RPP0,0.998
RPL2B,RPP1A,0.988
RPL2B,RPP1B,0.946
RPL2B,RPP2A,0.993
RPL2B,RPP2B,0.961
RPL2B,RPS0A,0.996
RPL2B,RPS0B,0.996
RPL2B,RPS10A,0.994
RPL2B,RPS10B,0.965
RPL2B,RPS11A,0.997
RPL2B,RPS11B,0.996
RPL2B,RPS12,0.998
RPL2B,RPS13,0.999
RPL2B,RPS14A,0.996
RPL2B,RPS14B,0.995
RPL2B,RPS15,0.999
RPL2B,RPS16A,0.994
RPL2B,RPS16B,0.996
RPL2B,RPS17A,0.995
RPL2B,RPS17B,0.996
RPL2B,RPS18A,0.998
RPL2B,RPS18B,0.997
RPL2B,RPS19A,0.996
RPL2B,RPS19B,0.996
RPL2B,RPS1A,0.995
RPL2B,RPS1B,0.996
RPL2B,RPS2,0.999
RPL2B,RPS20,0.998
RPL2B,RPS21A,0.929
RPL2B,RPS21B,0.997
RPL2B,RPS22A,0.995
RPL2B,RPS22B,0.962
RPL2B,RPS23A,0.996
RPL2B,RPS23B,0.996
RPL2B,RPS24A,0.997
RPL2B,RPS24B,0.997
RPL2B,RPS25A,0.996
RPL2B,RPS25B,0.978
RPL2B,RPS26A,0.994
RPL2B,RPS26B,0.995
RPL2B,RPS27A,0.99
RPL2B,RPS27B,0.994
RPL2B,RPS28A,0.99
RPL2B,RPS28B,0.99
RPL2B,RPS29A,0.992
RPL2B,RPS29B,0.992
RPL2B,RPS3,0.999
RPL2B,RPS30A,0.988
RPL2B,RPS30B,0.989
RPL2B,RPS31,0.998
RPL2B,RPS4A,0.998
RPL2B,RPS4B,0.997
RPL2B,RPS5,0.999
RPL2B,RPS6A,0.994
RPL2B,RPS6B,0.996
RPL2B,RPS7A,0.996
RPL2B,RPS7B,0.974
RPL2B,RPS8A,0.994
RPL2B,RPS8B,0.994
RPL2B,RPS9A,0.991
